ReactionID	StochCoeff	Product	other site
R10436	1	C20622	
R04184	1	C00001	
R04184	1	C03272	
R02181	1	C00054	
R02181	1	C00635	
R09196	1	C18295	
R01224	1	C00143	
R01224	1	C00080	
R01224	1	C00005	
R01093	1	C01697	
R01093	1	C00003	
R10975	1	C20988	(n-1)
R10975	1	C02378	
R03866	1	C00001	
R03866	1	C03161	
R03866	1	C04853	
R00742	1	C00083	
R00742	1	C00009	
R00742	1	C00008	
R05759	1	C00021	
R05759	1	C11512	
R07761	1	C00006	
R07761	1	C00412	
R01361	1	C00164	
R01361	1	C00080	
R01361	1	C00004	
R10723	1	C20802	
R10723	1	C00011	
R10723	1	C00042	
R07894	1	C00080	
R07894	1	C16334	
R07894	1	C00004	
R05442	1	C00001	
R05442	1	C07213	
R05442	2	C00139	
R09404	1	C00001	
R09404	1	C19585	
R09404	1	C00006	
R06819	1	C12646	
R06819	1	C00015	
R09801	1	C00033	
R09801	1	C03283	
R08259	1	C11376	
R08259	1	C00015	
R06193	1	G00072	
R06193	1	G10619	
R10420	1	C00080	
R10420	1	C20612	
R10420	1	C00004	
R02972	1	C00011	
R02972	1	C00831	
R07037	1	C14811	
R04017	1	C00054	
R04017	1	C06125	
R06149	1	G10542	(n)
R06149	1	C00159	
R09775	1	C00009	
R09775	1	C19886	
R09775	1	C00008	
R00125	2	C00008	
R03194	2	C00021	
R03194	1	C02463	
R08327	1	C00001	
R08327	1	C16651	
R08327	1	C00006	
R10224	1	C00001	
R10224	1	C20452	
R08296	1	C16569	
R11893	1	C00342	
R11893	1	C21748	
R02597	1	C00591	
R02597	1	C00009	
R11182	1	C00010	
R11182	1	C20960	
R11912	1	C00001	
R11912	1	C00028	
R11912	1	C21762	
R01372	1	C00011	
R01372	1	C05852	
R05141	1	C00031	
R05141	1	C06217	
R12161	1	C00073	
R12161	1	C05198	
R12161	1	C15809	
R12161	1	C21971	
R12235	1	C00002	
R12235	1	C00082	
R12235	1	C00080	
R12235	1	C00005	
R07542	1	C15910	
R10186	1	C00013	
R10186	1	C20423	
R05222	1	C00013	
R05222	1	C06510	
R09536	1	C00189	
R09536	1	C00219	
R05588	1	C09817	
R05588	1	C00042	
R04200	1	C00080	
R04200	1	C03341	
R04200	1	C00004	
R04200	1	C00014	
R06684	1	C00363	
R06684	1	C12426	
R04975	7	C00001	
R04975	1	C05774	
R09807	1	C00027	
R09807	1	C19934	
R11799	1	C00021	
R11799	1	C21674	
R11068	1	C00166	
R11068	1	C20940	
R02935	1	C00802	
R02935	1	C00080	
R02935	1	C00004	
R05505	1	C07088	
R05505	1	C00698	
R01143	1	C00001	
R01143	1	C00132	
R01143	1	C00006	
R06144	1	C00221	
R06144	1	C05394	
R06804	1	C12634	
R06804	1	C00015	
R04425	1	C00001	
R04425	1	C04225	
R04917	1	C00080	
R04917	1	C05655	
R04917	1	C00005	
R05190	n	C00001	
R05190	1	C02843	
R05190	n	C00011	
R05190	n	C00010	
R05190	2n	C00006	
R03293	1	C04281	
R03293	1	C00080	
R03293	1	C00005	
R08847	1	C22038	
R06820	1	C00015	
R06820	1	C09789	
R00437	1	C00046	
R00437	1	C00008	
R09997	1	C03920	
R09997	1	C00283	
R03867	1	C03363	
R03867	1	C05951	
R03908	1	C02295	
R07230	1	C00030	
R07230	1	C01829	
R10210	1	C00010	
R10210	1	C00026	
R11645	2	C00001	
R11645	2	C00996	
R11645	1	C21532	
R06349	1	C11866	
R12384	1	C20779	
R12384	1	C00015	
R11789	1	C21659	
R01872	1	C00944	
R01872	1	C00080	
R01872	1	C00004	
R09620	1	C00013	
R09620	1	C16814	
R00410	1	C00332	
R00410	1	C00042	
R02636	1	C00011	
R02636	1	C00935	
R00205	1	C00022	
R00205	1	C00080	
R00205	1	C00005	
R04237	1	C04536	
R04237	1	C00021	
R04053	1	C00011	
R04053	1	C03167	
R01148	1	C00022	
R01148	1	C00217	
R11096	1	C21106	
R11096	1	C00006	
R01762	1	C02474	
R01762	1	C00259	
R08309	1	C16595	
R04716	1	C00021	
R04716	1	C05318	
R04332	1	C04459	
R04332	1	C00021	
R10948	1	C20969	
R10948	1	C00008	
R10704	1	C00001	
R10704	1	C17530	
R10704	1	C00006	
R07861	2	C00001	
R07861	1	C16300	
R07861	1	C00028	
R01303	1	C00030	
R01303	1	C00007	
R01303	1	C00633	
R02254	1	C00001	
R02254	1	C00006	
R02254	1	C01772	
R11626	2	C00080	
R11626	1	C21510	
R04321	1	C00055	
R04321	1	C04598	
R09834	1	C19972	
R09834	1	C00015	
R11740	1	C00021	
R11740	1	C21631	
R10640	1	C20746	
R10640	1	C00042	
R09253	1	C00433	
R09253	1	C00014	
R03615	1	C00001	
R03615	1	C03161	
R03615	1	C02790	
R02187	1	C01172	
R02187	1	C00404	
R02928	1	C00080	
R02928	1	C00004	
R02928	1	C00795	
R01283	1	C00283	
R01283	1	C00109	
R01283	1	C00014	
R11301	1	C21269	
R10376	5	C00001	
R10376	1	C20542	
R10376	4	C00006	
R10376	1	C00058	
R10692	4	C00001	
R10692	1	C20550	
R10692	3	C00006	
R05834	1	C01852	
R05834	1	C00021	
R07174	4	C00126	
R07174	1	C00697	
R02810	2	C00001	
R02810	1	C01382	
R11234	1	C17697	
R11234	1	C00008	
R05835	1	C00695	
R05835	1	C00037	
R07010	1	C11714	
R09150	1	C11150	
R04913	1	C00045	
R04913	1	C05652	
R12032	2	C00001	
R12032	1	C21866	
R12032	1	C00016	
R04719	1	C00021	
R04719	1	C05321	
R10414	1	C20605	
R10414	2	C00001	
R10414	2	C03161	
R09345	1	C00363	
R09345	1	C18681	
R08569	1	C00944	
R08569	1	C00080	
R08569	1	C00004	
R08569	1	C00014	
R01747	1	C00080	
R01747	1	C00005	
R01747	1	C01146	
R00402	1	C00122	
R00402	1	C00080	
R00402	1	C00004	
R07520	1	C00030	
R07520	1	C15874	
R01333	1	C00160	
R01333	1	C00080	
R01333	1	C00004	
R02401	1	C00080	
R02401	1	C00489	
R02401	1	C00004	
R03734	1	C00708	
R03734	1	C00080	
R03734	1	C00028	
R03734	1	C02465	
R10044	1	C00001	
R10044	1	C20321	
R10044	1	C00006	
R04754	1	C05275	
R04754	1	C01352	
R00537	1	C00054	
R00537	1	C08359	
R04294	1	C00342	
R04294	1	C03723	
R08957	1	C13712	
R08957	1	C00006	
R00029	1	C02084	
R00029	2	C00126	
R03933	2	C00001	
R03933	1	C01953	
R03933	1	C02373	
R03933	2	C00667	
R03038	1	C00013	
R03038	1	C00020	
R03038	1	C00886	
R10516	1	C00011	
R10516	1	C00040	
R10516	2	C00080	
R10516	2	C00138	
R05894	1	C09248	
R07106	1	C14869	
R07106	1	C00015	
R06847	1	C02637	
R06847	1	C00080	
R06847	1	C00004	
R02976	1	C00008	
R02976	1	C01120	
R07081	1	C14851	
R07081	1	C00001	
R07081	1	C00006	
R05279	1	C06674	
R05279	1	C00014	
R10405	1	C20586	
R05611	1	C04216	
R05611	1	C00129	
R09988	1	C20262	
R09988	1	C00080	
R09988	1	C00004	
R02179	1	C00015	
R02179	1	C03962	
R04810	1	C05449	
R04810	1	C00080	
R04810	1	C00004	
R11571	1	C21413	
R07384	1	C00570	
R07384	1	C03454	
R03863	1	C05949	
R03863	1	C00080	
R03863	1	C00004	
R02024	1	C00112	
R02024	1	C00342	
R00221	1	C00022	
R00221	1	C00014	
R12462	2	C00067	
R12462	2	C00030	
R12462	1	C02188	
R01632	1	C04484	
R06486	1	C00363	
R06486	1	C11974	
R10199	2	C00021	
R10199	1	C20435	
R11359	2	C00001	
R11359	2	C22151	
R11359	1	C21305	
R04146	1	C03106	
R04146	1	C00033	
R01330	1	C00275	
R01330	1	C00206	
R00354	1	C00024	
R00354	1	C00036	
R03721	1	C00021	
R03721	1	C05315	
R06816	1	C00021	
R06816	1	C11620	
R00420	1	C01170	
R11744	1	C06813	
R11744	2	C00080	
R11744	2	C00005	
R01108	1	C00072	
R01108	1	C00127	
R11281	1	C18002	
R11281	1	C00009	
R05606	1	C00001	
R05606	1	C00204	
R00483	1	C00013	
R00483	1	C00020	
R00483	1	C00152	
R01728	1	C00011	
R01728	1	C00080	
R01728	1	C00004	
R01728	1	C01179	
R09828	1	C00013	
R09828	1	C19963	
R06110	1	C00221	
R06110	1	C01113	
R11432	1	C21317	
R05556	n	C00013	
R05556	1	C05859	
R00749	1	C00084	
R00749	1	C00014	
R10172	1	C00011	
R10172	1	C00010	
R10172	1	C05753	
R00263	1	C05723	
R01976	1	C00332	
R01976	1	C00080	
R01976	1	C00005	
R03145	1	C00033	
R03145	1	C00011	
R03145	1	C00390	
R08225	1	C00001	
R08225	1	C16835	
R08225	1	C07649	
R08225	1	C03161	
R06180	1	C03459	
R06180	1	C00080	
R06180	1	C00004	
R11815	2	C00001	
R11815	1	C00011	
R11815	1	C03161	
R11815	1	C21721	
R00227	1	C00033	
R00227	1	C00010	
R07911	1	C16312	
R07911	1	C00015	
R07605	2	C00080	
R07605	2	C00005	
R07605	1	C15996	
R00644	2	C00001	
R00644	1	C05422	
R05839	1	C00250	
R05839	1	C00217	
R11826	1	C00013	
R11826	1	C21677	
R08528	1	C00013	
R08528	1	C16826	
R03121	1	C00972	
R03121	1	C00037	
R07869	1	C04785	
R11023	1	C00022	
R11023	1	C05570	
R11023	1	C00028	
R11023	1	C00014	
R09199	1	C18299	
R01412	1	C00011	
R01412	1	C00042	
R01412	1	C03088	
R08125	1	C00092	
R08125	1	C00047	
R11765	1	C02953	
R11765	1	C00080	
R11765	1	C00005	
R11703	1	C00035	
R11703	1	C21607	
R02650	1	C00008	
R02650	1	C00686	
R11466	1	C21362	
R08396	1	C00013	
R08396	1	C01500	
R11035	1	C04349	
R11035	1	C00080	
R11035	1	C00004	
R02000	2	C00435	
R02000	1	C00004	
R09177	1	C00021	
R09177	1	C18259	
R04695	1	C06167	
R04695	1	C00005	
R10746	1	C00010	
R10746	1	C17399	
R04887	1	C00021	
R04887	1	C05584	
R09363	1	C00011	
R09363	1	C00042	
R09363	1	C18473	
R05707	1	C00255	
R05707	1	C00080	
R05707	1	C00005	
R04277	1	C04434	
R05409	1	C07095	
R02566	1	C00719	
R02566	2	C00080	
R02566	1	C00005	
R02222	2	C00001	
R02222	2	C00996	
R02222	1	C00510	
R02285	1	C00488	
R02285	1	C00025	
R05935	1	G00163	
R05935	1	G10619	
R06830	1	C06735	
R06830	1	C00011	
R07417	1	C15767	
R07417	1	C00080	
R07417	1	C00004	
R10358	2	C00001	
R10358	1	C20531	
R10358	1	C00006	
R00078	2	C00001	
R00078	4	C14819	
R10327	1	C20521	
R10327	1	C00027	
R02990	1	C00042	
R02990	1	C02232	
R02340	1	C00463	
R02340	1	C00118	
R07793	1	C02375	
R07793	1	C00014	
R01940	1	C00011	
R01940	1	C06157	
R02742	1	C03646	
R02742	1	C00080	
R02742	1	C00005	
R02175	1	C00021	
R02175	1	C17568	
R06365	1	C01221	
R06365	1	C00454	
R09342	1	C00001	
R09342	1	C18679	
R06693	1	C00021	
R06693	1	C01907	
R08714	1	C00041	
R08714	1	C00555	
R07726	1	C10205	
R07197	2	C00001	
R07197	1	C01701	
R07197	1	C03161	
R08319	1	C16605	
R07034	1	C00001	
R07034	1	C04805	
R07034	1	C00127	
R09482	1	C00011	
R09482	1	C03939	
R12098	1	C00073	
R12098	1	C00212	
R10082	1	C00001	
R10082	1	C03912	
R10082	1	C17349	
R09705	1	C19826	
R00417	1	C04375	
R00417	1	C00015	
R01702	1	C15975	
R01702	1	C00011	
R02603	1	C00001	
R02603	1	C04479	
R00998	1	C00024	
R00998	1	C00001	
R00998	1	C00109	
R01662	1	C01159	
R05404	1	C07087	
R06835	1	C12835	
R02721	1	C04294	
R06505	1	C11988	
R06258	1	G10622	
R06258	1	G10595	
R07017	1	C14783	
R05155	1	C06332	
R05155	1	C00237	
R12371	1	C22121	
R12371	1	C00011	
R12371	1	C00080	
R12371	1	C00004	
R10003	1	C00013	
R10003	1	C07160	
R10003	1	C00020	
R11095	1	C00009	
R11095	1	C00613	
R02051	1	C00189	
R02051	1	C00416	
R02773	1	C11907	
R02773	1	C00025	
R00527	1	C00051	
R00527	1	C00058	
R01676	1	C00385	
R01676	1	C00014	
R11376	1	G11492	
R11376	1	G10619	
R03589	1	C03515	
R03589	1	C00015	
R11898	1	C00024	
R10835	1	C06071	
R10835	1	C00015	
R09123	1	C00013	
R09123	1	C18229	
R12324	1	C15689	
R12324	3	C00001	
R12324	4	C00139	
R07667	1	C00080	
R07667	1	C00587	
R07667	1	C00004	
R11478	2	C00001	
R11478	1	C06571	
R11478	1	C00016	
R11752	1	C08521	
R03157	1	C00002	
R03157	1	C00010	
R03157	1	C01013	
R03684	1	C00032	
R03684	1	C06258	
R07455	3	C00001	
R07455	2	C03161	
R07455	1	C15791	
R06896	1	C02880	
R06896	1	C00006	
R08386	1	C00010	
R08386	1	C16684	
R10491	1	C00021	
R10491	1	C14153	
R11709	1	C21582	
R11709	1	C00001	
R10136	1	C00440	
R10136	1	C00230	
R03875	1	C00021	
R03875	1	C05544	
R06973	1	C00011	
R06973	1	C00084	
R08787	1	C00021	
R08787	1	C17592	
R05575	1	C09820	
R05575	1	C00080	
R05575	1	C00004	
R09898	1	C00013	
R09898	1	C20184	
R04906	1	C05832	
R06626	1	C12323	
R06626	1	C01179	
R05051	1	C00001	
R05051	1	C05938	
R05051	1	C00003	
R00726	1	C00011	
R00726	1	C00074	
R00726	1	C00104	
R11540	1	C21450	
R11540	1	C21451	(n-1)
R03668	1	C03537	
R03668	1	C00010	
R01698	1	C00080	
R01698	1	C00248	
R01698	1	C00004	
R09765	1	C00055	
R09765	1	C19876	
R09385	1	C00001	
R09385	1	C19081	
R09385	1	C00003	
R03446	1	C03315	
R03446	1	C00301	
R11663	1	C00001	
R11663	1	C21574	
R11663	1	C00006	
R07445	1	C00001	
R07445	1	C15795	
R07445	1	C00006	
R03731	1	C00021	
R03731	1	C05990	
R00842	1	C00111	
R00842	1	C00080	
R00842	1	C00004	
R03050	1	C00022	
R03050	1	C05125	
R08059	1	C04330	
R08059	1	C00005	
R10504	1	C01769	
R10504	1	C00080	
R10504	1	C00004	
R09165	1	C18256	
R09165	1	C00003	
R02536	1	C07086	
R02536	1	C00080	
R02536	1	C00004	
R04956	1	C05748	
R04956	1	C00080	
R04956	1	C00005	
R01811	1	C00022	
R01811	1	C00645	
R08136	1	C16498	
R11465	1	C11447	
R02829	1	C00001	
R02829	1	C05712	
R02829	1	C00006	
R08424	1	C07475	
R10949	1	C00009	
R10949	1	C01563	
R00504	1	C04739	
R00504	1	C00105	
R07336	1	C00015	
R07336	1	C15578	
R03919	1	C15806	
R05913	1	G10621	
R05913	1	G00026	
R10370	1	C00013	
R10370	1	C20550	
R01580	1	C00217	
R01580	1	C00018	
R10016	1	C06020	
R10016	1	C00543	
R09944	1	C00112	
R09944	1	C00416	
R03603	1	C05697	
R03995	1	C00001	
R03995	1	C06033	
R07653	1	C16145	
R07653	3	C01352	
R04141	1	C03081	
R04141	1	C00033	
R12423	1	C22155	
R12423	2	C00283	
R12423	4	C14818	
R12423	2	C00073	
R12423	2	C22151	
R12423	2	C05198	
R12423	1	C15973	
R09479	1	C00084	
R09479	1	C00390	
R12534	1	C04570	
R12534	1	C00811	
R06421	1	C00013	
R06421	1	C11393	
R10004	1	C00013	
R10004	1	C20272	
R01481	1	C00191	
R01481	1	C00080	
R01481	1	C00005	
R11131	1	C21131	
R01157	1	C00134	
R01157	1	C00086	
R05761	1	C11506	
R05761	1	C03576	
R09289	1	C00222	
R09289	1	C00080	
R09289	1	C00005	
R09331	1	C00363	
R09331	1	C18634	
R04965	1	C05758	
R04965	1	C00001	
R01669	1	C00101	
R01669	1	C03997	
R00774	1	C00009	
R00774	1	C00008	
R00774	1	C01010	
R09207	1	C18283	
R09207	1	C00011	
R00822	1	C00011	
R00822	1	C00090	
R04453	1	C00080	
R04453	1	C00005	
R04453	1	C04324	
R07952	1	C00080	
R07952	1	C16389	
R07952	1	C00004	
R03834	2	C00001	
R03834	1	C05174	
R03834	1	C03161	
R03080	1	C00937	
R03080	1	C00080	
R03080	1	C00004	
R06262	1	G10622	
R06262	1	G10598	
R05182	2	C00021	
R05182	2	C06410	
R05182	1	C00006	
R07224	1	C00001	
R07224	1	C08576	
R00286	1	C00167	
R00286	2	C00080	
R00286	2	C00004	
R12223	1	C00001	
R12223	1	C03161	
R12223	1	C22007	
R08642	1	C00011	
R08642	1	C00080	
R08642	1	C00004	
R08642	1	C17228	
R07205	1	C00001	
R07205	1	C15516	
R07205	1	C03161	
R07119	1	C14877	
R08038	4	C00001	
R08038	2	C16411	
R10150	2	C00320	
R02689	1	C04046	
R02689	1	C00015	
R06558	1	C00035	
R06558	1	C06509	
R05877	1	C00001	
R05877	1	C03161	
R05877	1	C01761	
R06935	1	C00080	
R06935	1	C14109	
R06935	1	C00004	
R09995	1	C01083	
R03178	1	C00011	
R03178	1	C02647	
R00643	1	C00072	
R00643	1	C00027	
R03058	1	C00909	
R03058	1	C00001	
R11872	1	C00013	
R11872	1	C00020	
R11872	1	C21505	
R04825	1	C00080	
R04825	1	C05453	
R04825	1	C00005	
R08961	1	C00001	
R08961	1	C18045	
R08961	1	C03161	
R09549	1	C00001	
R09549	1	C03161	
R09549	1	C19676	
R00955	1	C00052	
R00955	1	C00103	
R03810	1	C02037	
R07251	6	C00001	
R07251	9	C00011	
R07251	9	C00010	
R07251	1	C00021	
R07251	1	C21108	
R07251	11	C00006	
R07111	1	C14772	
R11964	1	C21808	
R11964	1	C00020	
R11964	1	C00009	
R11345	1	C00067	
R11345	1	C00011	
R11345	1	C00042	
R11345	1	C00821	
R07194	1	C00001	
R07194	1	C15508	
R07194	1	C00003	
R04809	1	C05448	
R06977	1	C03283	
R06977	1	C00026	
R10925	1	C16504	
R10925	1	C00001	
R10925	1	C03161	
R09750	1	C00255	
R09750	1	C00080	
R09750	1	C00004	
R03004	1	C00020	
R03004	1	C01185	
R01291	1	C00155	
R01291	1	C11838	
R09962	1	C00013	
R09962	1	C09873	
R02204	1	C00450	
R02204	1	C00027	
R05102	1	C06110	
R05102	1	C00080	
R05102	1	C00006	
R00295	3	C11481	
R00295	1	C00030	
R06276	1	G00092	
R06276	1	G10619	
R03903	1	C00010	
R03903	1	C05620	
R09488	1	C00463	
R09488	1	C00011	
R01007	1	C00105	
R01007	1	C04500	
R02528	1	C00006	
R02528	1	C05235	
R07229	1	C00030	
R07229	1	C05697	
R08401	1	C09189	
R05593	1	C06714	
R07000	1	C14786	
R07000	1	C00001	
R07000	1	C00006	
R09476	1	C08637	
R00028	2	C00031	
R09056	1	C18156	
R08960	1	C18042	
R08960	1	C00006	
R01055	1	C00001	
R01055	1	C01168	
R00478	1	C00037	
R00478	1	C00048	
R07124	1	C14862	
R07124	1	C00051	
R02259	1	C00080	
R02259	1	C00424	
R02259	1	C00005	
R11536	1	C21294	
R11536	1	C00008	
R02794	1	C00013	
R02794	1	C00020	
R02794	1	C01794	
R08316	1	C16606	
R09269	2	C00001	
R09269	1	C18337	
R09260	1	C18330	
R00179	1	C00170	
R00179	1	C01234	
R05827	1	C11634	
R05827	1	C00080	
R05827	1	C00005	
R04158	1	C00013	
R04158	1	C04590	
R01410	1	C05714	
R01410	1	C00001	
R01969	1	C00672	
R01969	1	C00242	
R12490	1	C00013	
R12490	1	C22208	
R11640	1	C00001	
R11640	1	C03161	
R11640	1	C18796	
R02683	1	C05960	
R02683	1	C00080	
R02683	1	C00004	
R07772	1	C00084	
R07772	1	C16243	
R04461	1	C00001	
R04461	1	C02201	
R04461	1	C16644	
R12124	1	C04549	
R12124	1	C00009	
R08750	1	C00013	
R08750	1	C17436	
R03347	1	C00002	
R03347	1	C05841	
R04152	1	C00041	
R04152	1	C03167	
R10967	3	C00011	
R10967	3	C00010	
R10967	1	C02183	
R11279	1	C00013	
R11279	1	C00020	
R11279	1	C18000	
R11279	1	C00009	
R02867	1	C01096	
R02867	1	C00104	
R06297	1	C00001	
R06297	1	C03161	
R06297	1	C11857	
R07555	1	C15940	
R09467	1	C01612	
R01625	1	C00054	
R01625	1	C00229	
R01987	1	C00001	
R01987	1	C02946	
R09440	1	C19579	
R07141	1	C00080	
R07141	1	C15486	
R07141	1	C00004	
R03411	1	C00021	
R03411	1	C04340	
R10024	1	C20308	
R10024	2	C00001	
R10024	1	C03161	
R00097	1	C00992	
R10843	1	C20894	
R10843	1	C19731	
R00646	1	C01620	
R00646	1	C00209	
R01862	1	C00292	
R01862	1	C00060	
R09403	1	C19491	
R09403	3	C00001	
R09403	1	C00011	
R09403	2	C03161	
R05558	1	C01327	
R05558	1	C06552	
R11074	1	C00011	
R11074	1	C00186	
R04384	1	C00001	
R04384	1	C06020	
R04599	1	C04796	
R04599	1	C00006	
R06958	1	C13456	
R05754	1	C00021	
R05754	1	C11510	
R12183	2	C00194	
R12183	1	C03161	
R12183	2	C00536	
R11556	1	C00165	
R11556	1	C21462	
R02847	1	C00080	
R02847	1	C16830	
R02847	1	C00004	
R08451	1	C11250	
R08451	1	C00058	
R10334	1	C01645	
R10334	1	C01648	
R10334	1	C20519	
R06726	1	C06176	
R11309	1	C00252	
R09847	1	C19691	
R00319	1	C00001	
R00319	1	C00033	
R00319	1	C00011	
R05612	1	C00013	
R05612	1	C04216	
R09519	1	C00001	
R09519	1	C00192	
R09519	1	C00028	
R06310	1	C00010	
R06310	1	C11700	
R04860	1	C05824	
R04860	1	C00051	
R09197	1	C06654	
R07579	1	C15983	
R02878	1	C01545	
R02878	1	C00080	
R02878	1	C00004	
R02481	1	C00010	
R02481	1	C03137	
R11457	1	C00067	
R11457	1	C00001	
R11457	1	C00061	
R11457	1	C21398	
R04218	1	C00013	
R04218	1	C05421	
R12170	2	C00001	
R12170	1	C16164	
R12170	2	C00996	
R08543	1	C00013	
R08543	1	C16286	
R08543	1	C00207	
R09309	1	C18355	
R09309	1	C00006	
R04322	1	C04708	
R04322	1	C00015	
R11926	1	C00013	
R11926	1	C00020	
R11926	1	C21772	
R02345	1	C04359	
R02345	1	C00084	
R02445	1	C01477	
R02445	1	C00001	
R02445	1	C00011	
R02445	1	C00042	
R05996	1	C00001	
R05996	1	G00117	
R10057	4	C00001	
R10057	1	C04840	
R10057	6	C00996	
R07360	1	C15604	
R07360	1	C00097	
R07360	1	C00027	
R10697	1	C00601	
R06972	1	C06554	
R06972	1	C14150	
R06057	1	C00140	
R06057	1	C00446	
R10946	1	C05989	
R10946	1	C00409	
R01685	1	C00593	
R01685	2	C00080	
R01685	2	C00126	
R01685	1	C00014	
R04437	1	C04679	
R04437	1	C00001	
R04437	1	C00028	
R00345	1	C00001	
R00345	1	C00011	
R00345	1	C00074	
R09795	1	C00288	
R09795	1	C19907	
R02241	1	C00681	
R02241	1	C00040	
R04771	1	C00013	
R04771	1	C05691	
R04771	1	C00009	
R08348	1	C00027	
R08348	1	C16612	
R08348	1	C00014	
R09575	2	C00001	
R09575	1	C09382	
R09575	1	C03161	
R05170	1	C06382	
R05170	1	C00014	
R01270	1	C00153	
R01270	1	C00117	
R07799	1	C16262	
R07799	1	C00003	
R07208	1	C00001	
R07208	1	C15518	
R07208	1	C03161	
R10379	3	C00001	
R10379	1	C20543	
R10379	3	C00006	
R02278	1	C00001	
R02278	1	C00433	
R03927	1	C00001	
R03927	1	C05944	
R03927	2	C00028	
R05074	1	C00055	
R05074	1	C06025	
R01451	1	C00080	
R01451	1	C01164	
R01451	1	C00004	
R08685	2	C00001	
R08685	1	C17262	
R08685	1	C00006	
R12076	1	C21890	
R12076	1	C00001	
R12076	2	C00011	
R12076	1	C00042	
R04205	1	C04170	
R04205	1	C00010	
R10097	1	C01327	
R10097	1	C04706	
R05486	1	C00283	
R05486	1	C06608	
R01506	1	C03666	
R02339	1	C00001	
R02339	1	C05658	
R02339	1	C00006	
R10805	1	C20825	
R10805	1	C00054	
R07032	1	C06315	
R10887	1	C20914	
R10887	1	C00011	
R04542	1	C00009	
R04542	1	C04632	
R00548	1	C00255	
R00548	1	C00009	
R07822	1	C06472	
R07822	1	G12336	
R00245	1	C00080	
R00245	1	C00004	
R00245	1	C00025	
R05231	1	C06102	
R05231	1	C00080	
R05231	1	C00005	
R02711	1	C00013	
R02711	1	C00020	
R02711	1	C01109	
R08947	1	C00035	
R08947	1	C18050	
R12028	2	C00001	
R12028	1	C00016	
R12028	1	C21863	
R11181	1	C21155	
R04961	1	C00080	
R04961	1	C05754	
R04961	1	C00004	
R07704	1	C16203	
R07704	1	C00003	
R00714	1	C00042	
R00714	1	C00080	
R00714	1	C00005	
R06417	1	C11951	
R06417	1	C00006	
R06882	1	C13628	
R00350	1	C00022	
R00350	1	C00036	
R09734	1	C00035	
R09734	1	C19857	
R06241	n	C00033	
R06241	1	G10536	
R03544	1	C06142	
R03544	1	C00003	
R06672	1	C12392	
R01185	1	C00009	
R01185	1	C00137	
R04546	1	C00010	
R04546	1	C04644	
R08024	1	C09789	
R09852	1	C20135	
R00042	2	C00011	
R00042	2	C00642	
R07538	3	C00001	
R07538	1	C15905	
R07538	4	C00139	
R10909	1	C20936	
R10909	2	C00013	
R12246	1	C22032	
R12246	1	C00008	
R07526	3	C00001	
R07526	4	C00139	
R07526	1	C15885	
R07741	1	C00010	
R07741	1	C16224	
R12267	1	C00001	
R12267	1	C22050	
R12267	1	C03161	
R01271	1	C00153	
R01271	1	C00119	
R02231	1	C00001	
R02231	1	C01880	
R02231	1	C00006	
R02573	1	C00440	
R02573	1	C00580	
R04084	1	C00001	
R04084	1	C02916	
R00584	1	C01005	
R00584	1	C00009	
R02727	1	C00031	
R02727	1	C00663	
R10487	1	C00022	
R10487	1	C00011	
R10487	1	C02625	
R10487	1	C00042	
R06785	1	C00080	
R06785	1	C12623	
R06785	1	C00004	
R12197	1	C21991	
R12197	1	C00229	
R09503	2	C16693	
R09503	1	C00007	
R02823	1	C00001	
R02823	1	C00722	
R02823	1	C00003	
R04923	1	C05676	
R10660	1	C04832	
R10660	1	C00042	
R06485	1	C00363	
R06485	1	C11975	
R12330	1	C22083	
R12330	1	C00008	
R07534	1	C15898	
R08664	3	C00001	
R08664	1	C00011	
R08664	1	C17255	
R08664	2	C00006	
R01794	1	C00272	
R01794	1	C00006	
R01110	2	C05330	
R01110	1	C00127	
R11303	1	C21270	
R12213	1	C00021	
R12213	1	C05334	
R12399	1	C02141	
R12399	1	C00006	
R02419	1	C00001	
R02419	1	C01384	
R06934	1	C00022	
R06934	1	C14108	
R01771	1	C00008	
R01771	1	C01102	
R08599	1	G01813	
R08599	1	G10620	
R11796	1	C21671	
R11796	1	C00054	
R04168	1	C02269	
R04168	1	C00701	
R08770	1	C17554	
R09338	1	C00001	
R09338	1	C00011	
R09338	1	C18642	
R09338	1	C00127	
R08799	1	C17748	
R09721	n	C00033	
R09721	1	C19842	
R01337	1	C00161	
R01337	1	C00080	
R01337	1	C00004	
R07672	1	C15925	
R10047	1	C00001	
R10047	1	C20323	
R10047	1	C03302	
R10747	1	C00054	
R10747	1	C01134	
R08328	1	C00011	
R08328	1	C16590	
R10607	1	C20713	
R10607	1	C00015	
R03067	1	C00013	
R03067	1	C00921	
R04015	2	C00080	
R04015	2	C02684	
R04914	1	C00001	
R04914	1	C05663	
R11283	1	C21262	
R11283	1	C00033	
R08378	1	C08797	
R07421	1	C00001	
R07421	1	C11130	
R07421	1	C03161	
R03165	1	C00001	
R03165	1	C01051	
R09618	1	C00013	
R09618	1	C19746	
R09950	1	C00011	
R09950	1	C20250	
R09950	1	C00014	
R03351	1	C00013	
R03351	1	C04121	
R01896	1	C00310	
R01896	1	C00080	
R01896	1	C00004	
R11869	1	C21735	
R00796	1	C00244	
R00796	1	C00080	
R00796	1	C00005	
R03028	1	C00011	
R03028	1	C00877	
