bigg_reaction_id	stoichiometry	product_bigg_id
GLCURt2rpp	1	h_c
GLCabcpp	1	adp_c
GLCabcpp	1	glc__D_c
GLCabcpp	1	h_c
GLCabcpp	1	pi_c
GLCptspp	1	g6p_c
GLCptspp	1	pyr_c
GLCt2pp	1	glc__D_c
GLCt2pp	1	h_c
GLCtex	1	glc__D_p
GLNTRS	1	amp_c
GLNTRS	1	glntrna_c
GLNTRS	1	ppi_c
GLNabcpp	1	adp_c
GLNabcpp	1	gln__L_c
GLNabcpp	1	h_c
GLNabcpp	1	pi_c
GLTPD	1	h_c
GLTPD	1	nadh_c
GLTPD	1	tag6p__D_c
GLU5K	1	adp_c
GLU5K	1	glu5p_c
GLUABUTt7pp	1	glu__L_c
GLUABUTt7pp	1	4abut_p
GLUDy	1	akg_c
GLUDy	1	h_c
GLUDy	1	nadph_c
GLUDy	1	nh4_c
GLUN	1	glu__L_c
GLUN	1	nh4_c
GLUTRR	1	glu1sa_c
GLUTRR	1	nadp_c
GLUTRR	1	trnaglu_c
GLUt2rpp	1	glu__L_c
GLUt2rpp	1	h_c
GLUt4pp	1	glu__L_c
GLUt4pp	1	na1_c
GLYAT	1	2aobut_c
GLYAT	1	coa_c
GLYC2Pabcpp	1	adp_c
GLYC2Pabcpp	1	glyc2p_c
GLYC2Pabcpp	1	h_c
GLYC2Pabcpp	1	pi_c
GLYC2Ptex	1	glyc2p_p
GLYC3Pabcpp	1	adp_c
GLYC3Pabcpp	1	glyc3p_c
GLYC3Pabcpp	1	h_c
GLYC3Pabcpp	1	pi_c
GLYC3Ptex	1	glyc3p_p
GLYCLTDy	1	glyclt_c
GLYCLTDy	1	nadp_c
GLYCLTt2rpp	1	glyclt_c
GLYCLTt2rpp	1	h_c
GLYCtpp	1	glyc_p
GLYTRS	1	amp_c
GLYTRS	1	glytrna_c
GLYTRS	1	ppi_c
GLYtex	1	gly_p
GMHEPPA	1	gmhep1p_c
GMHEPPA	1	pi_c
GMPtex	1	gmp_p
GNK	1	6pgc_c
GNK	1	adp_c
GNK	1	h_c
GOFUCR	1	gdpfuc_c
GOFUCR	1	nadp_c
GPDDA1	1	chol_c
GPDDA1	1	glyc3p_c
GPDDA1	1	h_c
GPDDA2pp	1	etha_p
GPDDA2pp	1	glyc3p_p
GPDDA2pp	1	h_p
GSNt2pp	1	gsn_c
GSNt2pp	1	h_c
GSNtex	1	gsn_p
GSPMDS	1	adp_c
GSPMDS	1	gtspmd_c
GSPMDS	1	h_c
GSPMDS	1	pi_c
GTHPi	1	gthox_c
GTHPi	2.0	h2o_c
GTHRDHpp	1	cgly_p
GTHRDHpp	1	glu__L_p
GTPDPDP	1	h_c
GTPDPDP	1	pi_c
GTPDPDP	1	ppgpp_c
GUACYC	1	35cgmp_c
GUACYC	1	ppi_c
GUAD	1	nh4_c
GUAD	1	xan_c
GUAt2pp	1	gua_c
GUAt2pp	1	h_c
GUR1PPpp	1	glcur_p
GUR1PPpp	1	pi_p
H2Otex	1	h2o_p
H2Otpp	1	h2o_c
H2SO	2.0	h_c
H2SO	1	so4_c
H2St1pp	1	h2s_p
HACD1	1	3hbcoa_c
HACD1	1	nad_c
HACD2	1	3hhcoa_c
HACD2	1	nad_c
HACD3	1	3hocoa_c
HACD3	1	nad_c
HACD6	1	3htdcoa_c
HACD6	1	nad_c
HACD8	1	3hodcoa_c
HACD8	1	nad_c
HADPCOADH3	1	h_c
HADPCOADH3	1	nadh_c
HADPCOADH3	1	oxadpcoa_c
HCINNMtex	1	3hcinnm_p
HCO3E	1	h_c
HCO3E	1	hco3_c
HDCAtexi	1	hdca_p
HEPK1	1	adp_c
HEPK1	1	h_c
HEPK1	1	phhlipa_c
HEPK2	1	adp_c
HEPK2	1	h_c
HEPK2	1	phphhlipa_c
HEPT1	1	adp_c
HEPT1	1	h_c
HEPT1	1	hlipa_c
HEPT3	1	adp_c
HEPT3	1	h_c
HEPT3	1	hphhlipa_c
HEPT4	1	adp_c
HEPT4	1	colipa_c
HEPT4	1	h_c
HETZK	1	4mpetz_c
HETZK	1	adp_c
HETZK	1	h_c
HEX1	1	adp_c
HEX1	1	g6p_c
HEX1	1	h_c
HEX7	1	adp_c
HEX7	1	f6p_c
HEX7	1	h_c
HEXt2rpp	1	h_c
HEXt2rpp	1	hxa_c
HG2tex	1	hg2_p
HISTP	1	histd_c
HISTP	1	pi_c
HISTRS	1	amp_c
HISTRS	1	histrna_c
HISTRS	1	ppi_c
HKNDDH	1	h_c
HKNDDH	1	op4en_c
HKNDDH	1	succ_c
HKNTDH	1	fum_c
HKNTDH	1	h_c
HKNTDH	1	op4en_c
HMPK1	1	4ampm_c
HMPK1	1	adp_c
HMPK1	1	h_c
HOMt2pp	1	h_c
HOMt2pp	1	hom__L_p
HOMtex	1	hom__L_p
HPPK2	1	6hmhptpp_c
HPPK2	1	amp_c
HPPK2	1	h_c
HPPPNtex	1	3hpppn_p
HPYRI	1	2h3oppan_c
HPYRRy	1	glyc__R_c
HPYRRy	1	nadp_c
HSDy	1	aspsa_c
HSDy	1	h_c
HSDy	1	nadph_c
HXAND	1	h_c
HXAND	1	nadh_c
HXAND	1	xan_c
HXAtex	1	hxa_p
HXCT	1	ac_c
HXCT	1	hxcoa_c
HXPRT	1	imp_c
HXPRT	1	ppi_c
HYD1pp	1	q8h2_c
HYD1pp	2.0	h_p
HYD2pp	1	mql8_c
HYD2pp	2.0	h_p
HYXNtpp	1	hxan_c
I2FE2SS	1	fad_c
I2FE2SS	6.0	h_c
I2FE2SS	2.0	iscs_c
I2FE2SS	1	iscu_2fe2s_c
I2FE2SS2	1	fad_c
I2FE2SS2	6.0	h_c
I2FE2SS2	2.0	iscs_c
I2FE2SS2	1	iscu_2fe2s2_c
I2FE2ST	1	2fe2s_c
I2FE2ST	1	iscu_c
I4FE4SR	1	fad_c
I4FE4SR	1	iscu_4fe4s_c
ICDHyr	1	akg_c
ICDHyr	1	co2_c
ICDHyr	1	nadph_c
ICHORT	1	23ddhb_c
ICHORT	1	pyr_c
ICL	1	glx_c
ICL	1	succ_c
IDONt2rpp	1	h_c
IDONt2rpp	1	idon__L_c
IDONtex	1	idon__L_p
ILETRS	1	amp_c
ILETRS	1	iletrna_c
ILETRS	1	ppi_c
ILEabcpp	1	adp_c
ILEabcpp	1	h_c
ILEabcpp	1	ile__L_c
ILEabcpp	1	pi_c
ILEt2rpp	1	h_c
ILEt2rpp	1	ile__L_c
IMPC	1	fprica_c
INDOLEt2rpp	1	h_c
INDOLEt2rpp	1	indole_c
INDOLEtex	1	indole_p
INOSTt4pp	1	inost_c
INOSTt4pp	1	na1_c
INSH	1	hxan_c
INSH	1	rib__D_c
INSTtex	1	inost_p
INSt2pp	1	h_c
INSt2pp	1	ins_c
IPDDI	1	dmpp_c
ISETACabcpp	1	adp_c
ISETACabcpp	1	h_c
ISETACabcpp	1	isetac_c
ISETACabcpp	1	pi_c
K2L4Aabcpp	1	adp_c
K2L4Aabcpp	1	h_c
K2L4Aabcpp	1	pi_c
K2L4Aabcpp	1	kdo2lipid4_p
K2L4Aabctex	1	adp_c
K2L4Aabctex	1	h_c
K2L4Aabctex	1	pi_c
K2L4Aabctex	1	kdo2lipid4_e
KARA1	1	alac__S_c
KARA1	1	h_c
KARA1	1	nadph_c
KAS14	1	ACP_c
KAS14	1	actACP_c
KAS14	1	co2_c
KAS15	1	actACP_c
KAS15	1	co2_c
KAS15	1	coa_c
KDOCT2	1	ckdo_c
KDOCT2	1	ppi_c
KDOPS	1	kdo8p_c
KDOPS	1	pi_c
KG6PDC	1	co2_c
KG6PDC	1	xu5p__L_c
L_LACD2	1	pyr_c
L_LACD2	1	q8h2_c
L_LACt2rpp	1	h_c
L_LACt2rpp	1	lac__L_c
L_LACtex	1	lac__L_p
LA4NTpp	1	acolipa_p
LA4NTpp	1	udcpp_p
LACZpp	1	gal_p
LACZpp	1	glc__D_p
LADGMDH	1	26dap__M_c
LADGMDH	1	LalaDglu_c
LALADGLUtex	1	LalaDglu_p
LALADGLUtpp	1	LalaDglu_c
LALADGLUtpp	1	h_c
LALDO2x	1	lald__D_c
LALDO2x	1	nad_c
LCARR	1	12ppd__R_c
LCARR	1	nad_c
LCARS	1	12ppd__S_c
LCARS	1	nad_c
LDH_D	1	h_c
LDH_D	1	nadh_c
LDH_D	1	pyr_c
LEUabcpp	1	adp_c
LEUabcpp	1	h_c
LEUabcpp	1	leu__L_c
LEUabcpp	1	pi_c
LEUtex	1	leu__L_p
LIPAHT2ex	1	h2o_e
LIPAHT2ex	1	hacolipa_e
LIPAHTex	1	h2o_e
LIPAHTex	1	halipa_e
LIPAMPL	1	amp_c
LIPAMPL	1	lipopb_c
LIPAabctex	1	adp_c
LIPAabctex	1	h_c
LIPAabctex	1	pi_c
LIPAabctex	1	lipa_e
LIPOS	1	2fe2s_c
LIPOS	2.0	dad_5_c
LIPOS	2.0	fe2_c
LIPOS	1	lipopb_c
LIPOS	2.0	met__L_c
LIPOS	1	nadh_c
LIPOtex	1	lipoate_p
LPADSS	1	h_c
LPADSS	1	lipidAds_c
LPADSS	1	udp_c
LPLIPAL1A120pp	1	ddca_p
LPLIPAL1A120pp	1	glyc3p_p
LPLIPAL1A120pp	1	h_p
LPLIPAL1A160pp	1	glyc3p_p
LPLIPAL1A160pp	1	h_p
LPLIPAL1A160pp	1	hdca_p
LPLIPAL1A180pp	1	glyc3p_p
LPLIPAL1A180pp	1	h_p
LPLIPAL1A180pp	1	ocdca_p
LPLIPAL1E120pp	1	ddca_p
LPLIPAL1E120pp	1	g3pe_p
LPLIPAL1E120pp	1	h_p
LPLIPAL1E160pp	1	g3pe_p
LPLIPAL1E160pp	1	h_p
LPLIPAL1E160pp	1	hdca_p
LPLIPAL1E161pp	1	g3pe_p
LPLIPAL1E161pp	1	h_p
LPLIPAL1E161pp	1	hdcea_p
LPLIPAL1G120pp	1	ddca_p
LPLIPAL1G120pp	1	g3pg_p
LPLIPAL1G120pp	1	h_p
LPLIPAL1G140pp	1	g3pg_p
LPLIPAL1G140pp	1	h_p
LPLIPAL1G140pp	1	ttdca_p
LPLIPAL1G160pp	1	g3pg_p
LPLIPAL1G160pp	1	h_p
LPLIPAL1G160pp	1	hdca_p
LPLIPAL2A140	1	glyc3p_c
LPLIPAL2A140	2.0	h_c
LPLIPAL2A140	1	ttdca_c
LPLIPAL2A141	1	glyc3p_c
LPLIPAL2A141	2.0	h_c
LPLIPAL2A141	1	ttdcea_c
LPLIPAL2A160	1	glyc3p_c
LPLIPAL2A160	2.0	h_c
LPLIPAL2A160	1	hdca_c
LPLIPAL2A161	1	glyc3p_c
LPLIPAL2A161	2.0	h_c
LPLIPAL2A161	1	hdcea_c
LPLIPAL2A180	1	glyc3p_c
LPLIPAL2A180	2.0	h_c
LPLIPAL2A180	1	ocdca_c
LPLIPAL2A181	1	glyc3p_c
LPLIPAL2A181	2.0	h_c
LPLIPAL2A181	1	ocdcea_c
LPLIPAL2ATE140	1	apg140_c
LPLIPAL2ATE140	1	g3pe_c
LPLIPAL2ATE141	1	apg141_c
LPLIPAL2ATE141	1	g3pe_c
LPLIPAL2ATE160	1	apg160_c
LPLIPAL2ATE160	1	g3pe_c
LPLIPAL2ATE180	1	apg180_c
LPLIPAL2ATE180	1	g3pe_c
LPLIPAL2ATE181	1	apg181_c
LPLIPAL2ATE181	1	g3pe_c
LPLIPAL2ATG120	1	apg120_c
LPLIPAL2ATG120	1	g3pg_c
LPLIPAL2ATG140	1	apg140_c
LPLIPAL2ATG140	1	g3pg_c
LPLIPAL2ATG180	1	apg180_c
LPLIPAL2ATG180	1	g3pg_c
LPLIPAL2ATG181	1	apg181_c
LPLIPAL2ATG181	1	g3pg_c
LPLIPAL2E140	1	g3pe_c
LPLIPAL2E140	1	h_c
LPLIPAL2E140	1	ttdca_c
LPLIPAL2E181	1	g3pe_c
LPLIPAL2E181	1	h_c
LPLIPAL2E181	1	ocdcea_c
LPLIPAL2G120	1	ddca_c
LPLIPAL2G120	1	g3pg_c
LPLIPAL2G120	1	h_c
LPLIPAL2G160	1	g3pg_c
LPLIPAL2G160	1	h_c
LPLIPAL2G160	1	hdca_c
LPLIPAL2G161	1	g3pg_c
LPLIPAL2G161	1	h_c
LPLIPAL2G161	1	hdcea_c
LPLIPAL2G180	1	g3pg_c
LPLIPAL2G180	1	h_c
LPLIPAL2G180	1	ocdca_c
LPLIPAL2G181	1	g3pg_c
LPLIPAL2G181	1	h_c
LPLIPAL2G181	1	ocdcea_c
LSERDHr	1	2amsa_c
LSERDHr	1	h_c
LSERDHr	1	nadph_c
LYSDC	1	15dap_c
LYSDC	1	co2_c
LYSt2pp	1	h_c
LYSt2pp	1	lys__L_c
LYSt3pp	1	h_c
LYSt3pp	1	lys__L_p
LYXI	1	xylu__L_c
LYXtex	1	lyx__L_p
M1PD	1	f6p_c
M1PD	1	h_c
M1PD	1	nadh_c
MALDDH	1	co2_c
MALDDH	1	nadh_c
MALDDH	1	pyr_c
MALDt2_2pp	2.0	h_c
MALDt2_2pp	1	mal__D_c
MALDtex	1	mal__D_p
MALTATr	1	acmalt_c
MALTATr	1	coa_c
MALTHXabcpp	1	adp_c
MALTHXabcpp	1	h_c
MALTHXabcpp	1	malthx_c
MALTHXabcpp	1	pi_c
MALTPTabcpp	1	adp_c
MALTPTabcpp	1	h_c
MALTPTabcpp	1	maltpt_c
MALTPTabcpp	1	pi_c
MALTTRabcpp	1	adp_c
MALTTRabcpp	1	h_c
MALTTRabcpp	1	malttr_c
MALTTRabcpp	1	pi_c
MALTTTRtexi	1	maltttr_p
MALTptspp	1	malt6p_c
MALTptspp	1	pyr_c
MALTtexi	1	malt_p
MALt2_2pp	2.0	h_c
MALt2_2pp	1	mal__L_c
MALt3pp	1	h_c
MALt3pp	1	mal__L_p
MAN6PI	1	f6p_c
MANAO	1	fruur_c
MANAO	1	h_c
MANAO	1	nadh_c
MANGLYCptspp	1	man6pglyc_c
MANGLYCptspp	1	pyr_c
MANGLYCtex	1	manglyc_p
MANptspp	1	man6p_c
MANptspp	1	pyr_c
MANtex	1	man_p
MCITD	1	2mcacn_c
MCITD	1	h2o_c
MCITL2	1	pyr_c
MCITL2	1	succ_c
MCITS	1	2mcit_c
MCITS	1	coa_c
MCITS	1	h_c
MCOATA	1	coa_c
MCOATA	1	malACP_c
MCPST	1	h_c
MCPST	1	pyr_c
MCPST	1	tcynt_c
MCTP1App	1	ala__D_p
MCTP1App	1	murein5px4p_p
MCTP1Bpp	1	alaala_p
MCTP1Bpp	1	murein5px3p_p
MCTP2App	2.0	ala__D_p
MCTP2App	1	murein5px4px4p_p
MDDCP3pp	1	ala__D_p
MDDCP3pp	1	murein5p4p_p
MDDEP2pp	1	murein4p3p_p
MDDEP3pp	1	murein5p4p_p
MDDEP4pp	1	murein4px4p4p_p
MDH	1	h_c
MDH	1	nadh_c
MDH	1	oaa_c
ME2	1	co2_c
ME2	1	nadph_c
ME2	1	pyr_c
MECDPDH5	2.0	flxso_c
MECDPDH5	1	h2mb4p_c
MECDPDH5	1	h2o_c
MELIBt2pp	1	h_c
MELIBt2pp	1	melib_c
MELIBtex	1	melib_p
MEOHtex	1	meoh_p
MEOHtrpp	1	meoh_c
METOX1s	1	h2o_c
METOX1s	1	metsox_S__L_c
METOX2s	1	h2o_c
METOX2s	1	metsox_R__L_c
METS	1	h_c
METS	1	met__L_c
METS	1	thf_c
METSOX1abcpp	1	adp_c
METSOX1abcpp	1	h_c
METSOX1abcpp	1	metsox_S__L_c
METSOX1abcpp	1	pi_c
METSOX2abcpp	1	adp_c
METSOX2abcpp	1	h_c
METSOX2abcpp	1	metsox_R__L_c
METSOX2abcpp	1	pi_c
METSOX2tex	1	metsox_R__L_p
METSOXR1	1	h2o_c
METSOXR1	1	met__L_c
METSOXR1	1	trdox_c
METSOXR2	1	h2o_c
METSOXR2	1	met__L_c
METSOXR2	1	trdox_c
METtex	1	met__L_p
MG2t3_2pp	1	mg2_c
MG2t3_2pp	2.0	h_p
MI1PP	1	inost_c
MI1PP	1	pi_c
MICITDr	1	micit_c
MLDCP1App	1	alaala_p
MLDCP1App	1	murein3px4p_p
MLDCP2App	1	alaala_p
MLDCP2App	1	murein5p3p_p
MLDCP2Bpp	1	ala__D_p
MLDCP2Bpp	1	murein3p3p_p
MLTG3	1	glc__D_c
MLTG3	1	maltttr_c
MLTG4	1	glc__D_c
MLTG4	1	maltpt_c
MLTGY1pp	2.0	anhgm4p_p
MLTGY2pp	1	anhgm3p_p
MLTGY2pp	1	anhgm4p_p
MLTGY4pp	1	anhgm4p_p
MLTGY4pp	1	murein4px4p_p
MLTP2	1	g1p_c
MLTP2	1	maltpt_c
MLTP3	1	g1p_c
MLTP3	1	malthx_c
MMETt2pp	1	h_c
MMETt2pp	1	mmet_c
MN6PP	1	man_c
MN6PP	1	pi_c
MNNH	1	2ddglcn_c
MNNH	1	h2o_c
MOAT2	1	cmp_c
MOAT2	1	h_c
MOAT2	1	kdo2lipid4_c
MOBDabcpp	1	adp_c
MOBDabcpp	1	h_c
MOBDabcpp	1	mobd_c
MOBDabcpp	1	pi_c
MOCDS	1	mococdp_c
MOCDS	1	ppi_c
MOCOS	1	amp_c
MOCOS	1	cu2_c
MOCOS	1	h2o_c
MOCOS	1	moco_c
MPTAT	1	mptamp_c
MPTAT	1	ppi_c
MPTS	5.0	h_c
MPTS	2.0	moadcoo_c
MPTS	1	mpt_c
MSO3tex	1	mso3_p
MTHFC	1	10fthf_c
MTHFC	1	h_c
MTHFD	1	methf_c
MTHFD	1	nadph_c
MTHTHFSs	1	mththf_c
MTRPOX	1	fald_c
MTRPOX	1	h2o2_c
MTRPOX	1	trp__L_c
N2Otex	1	n2o_p
NACtpp	1	nac_c
NADDP	1	amp_c
NADDP	2.0	h_c
NADDP	1	nmn_c
NADH10	1	mql8_c
NADH10	1	nad_c
NADN	1	adprib_c
NADN	1	h_c
NADN	1	ncam_c
NADPHQR2	1	nadp_c
NADPHQR2	1	q8h2_c
NADPHQR3	1	mql8_c
NADPHQR3	1	nadp_c
NADPHQR4	1	2dmmql8_c
NADPHQR4	1	nadp_c
NADPPPS	1	nad_c
NADPPPS	1	pi_c
NADS1	1	amp_c
NADS1	1	h_c
NADS1	1	nad_c
NADS1	1	ppi_c
NAMNPP	1	adp_c
NAMNPP	1	nicrnt_c
NAMNPP	1	pi_c
NAMNPP	1	ppi_c
NAt3_1p5pp	3.0	h_c
NAt3_1p5pp	2.0	na1_p
NAt3pp	1	h_c
NAt3pp	1	na1_p
NAtex	1	na1_p
NDPK4	1	adp_c
NDPK4	1	dttp_c
NDPK7	1	adp_c
NDPK7	1	dctp_c
NDPK8	1	adp_c
NDPK8	1	datp_c
NH4tex	1	nh4_p
NHFRBO	1	h2o_c
NHFRBO	1	n2o_c
NHFRBO	1	nad_c
NI2abcpp	1	adp_c
NI2abcpp	1	h_c
NI2abcpp	1	pi_c
NI2abcpp	1	ni2_p
NI2tex	1	ni2_p
NMNAT	1	nad_c
NMNAT	1	ppi_c
NMNt7pp	1	h_c
NMNt7pp	1	ncam_c
NMNt7pp	1	r5p_c
NMNtex	1	nmn_p
NNDMBRT	1	5prdmbz_c
NNDMBRT	1	h_c
NNDMBRT	1	nac_c
NNDPR	1	co2_c
NNDPR	1	nicrnt_c
NNDPR	1	ppi_c
NO2t2rpp	1	h_c
NO2t2rpp	1	no2_c
NO2tex	1	no2_p
NO3R1pp	1	h2o_c
NO3R1pp	1	no2_c
NO3R1pp	1	q8_c
NO3R1pp	2.0	h_p
NO3R2bpp	1	mqn8_c
NO3R2bpp	1	h2o_p
NO3R2bpp	1	no2_p
NO3t7pp	1	no3_c
NO3t7pp	1	no2_p
NODOx	1	h_c
NODOx	1	nad_c
NODOx	2.0	no3_c
NODOy	1	h_c
NODOy	1	nadp_c
NODOy	2.0	no3_c
NOVBCNtex	1	novbcn_p
NOVBCNtpp	1	h_c
NOVBCNtpp	1	novbcn_e
NTD1	1	duri_c
NTD1	1	pi_c
NTD11	1	ins_c
NTD11	1	pi_c
NTD12	1	din_c
NTD12	1	pi_c
NTD12pp	1	din_p
NTD12pp	1	pi_p
NTD1pp	1	duri_p
NTD1pp	1	pi_p
NTD2pp	1	pi_p
NTD2pp	1	uri_p
NTD3	1	dcyt_c
NTD3	1	pi_c
NTD3pp	1	dcyt_p
NTD3pp	1	pi_p
NTD5pp	1	pi_p
NTD5pp	1	thymd_p
NTP11	1	didp_c
NTP11	1	h_c
NTP11	1	pi_c
NTP12	1	h_c
NTP12	1	pi_c
NTP12	1	xdp_c
NTP3	1	gdp_c
NTP3	1	h_c
NTP3	1	pi_c
NTPP10	1	dimp_c
NTPP10	1	h_c
NTPP10	1	ppi_c
NTPP11	1	h_c
NTPP11	1	ppi_c
NTPP11	1	xmp_c
NTPP2	1	gmp_c
NTPP2	1	h_c
NTPP2	1	ppi_c
NTPP4	1	cmp_c
NTPP4	1	h_c
NTPP4	1	ppi_c
NTPP5	1	damp_c
NTPP5	1	h_c
NTPP5	1	ppi_c
NTPP9	1	h_c
NTPP9	1	imp_c
NTPP9	1	ppi_c
NTRIR3pp	3.0	q8_c
NTRIR3pp	2.0	h2o_p
NTRIR3pp	1	nh4_p
O16A4Lpp	1	h_p
O16A4Lpp	1	o16a4colipa_p
O16A4Lpp	1	udcpdp_p
O16AP2pp	1	h_p
O16AP2pp	1	o16a3und_p
O16AP2pp	1	udcpdp_p
O16AP3pp	1	h_p
O16AP3pp	1	o16a4und_p
O16AP3pp	1	udcpdp_p
O16AT	1	aragund_c
O16AT	1	coa_c
O16AUNDtpp	1	o16aund_p
O16GALFT	1	gfgaragund_c
O16GALFT	1	h_c
O16GALFT	1	udp_c
O16GLCT2	1	h_c
O16GLCT2	1	o16aund_c
O16GLCT2	1	udp_c
O2Stex	1	o2s_p
O2tex	1	o2_p
O2tpp	1	o2_c
OAADC	1	co2_c
OAADC	1	pyr_c
OCBT	1	citr__L_c
OCBT	1	h_c
OCBT	1	pi_c
OCDCAtexi	1	ocdca_p
OCTAtex	1	octa_p
OCTNLL	1	amp_c
OCTNLL	1	octapb_c
OCTNLL	1	ppi_c
OGMEACPD	1	egmeACP_c
OGMEACPD	1	h2o_c
OGMEACPR	1	hgmeACP_c
OGMEACPR	1	nadp_c
OGMEACPS	1	co2_c
OGMEACPS	1	coa_c
OGMEACPS	1	ogmeACP_c
OHPBAT	1	akg_c
OHPBAT	1	phthr_c
OMBZLM	1	2ommbl_c
OMBZLM	1	ahcys_c
OMBZLM	1	h_c
OMPDC	1	co2_c
OMPDC	1	ump_c
OPHHX3	1	2ohph_c
OPHHX3	2.0	adp_c
OPHHX3	3.0	h_c
OPHHX3	1	nadh_c
OPHHX3	2.0	pi_c
OPMEACPD	1	epmeACP_c
OPMEACPD	1	h2o_c
OPMEACPR	1	hpmeACP_c
OPMEACPR	1	nadp_c
ORPT	1	orot_c
ORPT	1	prpp_c
OXAMTC	1	cbp_c
OXAMTC	1	oxam_c
OXCDC	1	co2_c
OXCDC	1	forcoa_c
PA120abcpp	1	adp_c
PA120abcpp	1	h_c
PA120abcpp	1	pi_c
PA120abcpp	1	pa120_p
PA140abcpp	1	adp_c
PA140abcpp	1	h_c
PA140abcpp	1	pi_c
PA140abcpp	1	pa140_p
PA160abcpp	1	adp_c
PA160abcpp	1	h_c
PA160abcpp	1	pi_c
PA160abcpp	1	pa160_p
PA180abcpp	1	adp_c
PA180abcpp	1	h_c
PA180abcpp	1	pi_c
PA180abcpp	1	pa180_p
PA181abcpp	1	adp_c
PA181abcpp	1	h_c
PA181abcpp	1	pi_c
PA181abcpp	1	pa181_p
PACCOAL	1	amp_c
PACCOAL	1	phaccoa_c
PACCOAL	1	ppi_c
PAPA120	1	12dgr120_c
PAPA120	1	pi_c
PAPA141	1	12dgr141_c
PAPA141	1	pi_c
PAPA160pp	1	12dgr160_p
PAPA160pp	1	pi_p
PAPA161	1	12dgr161_c
PAPA161	1	pi_c
PAPA161pp	1	12dgr161_p
PAPA161pp	1	pi_p
PAPA181	1	12dgr181_c
PAPA181	1	pi_c
PAPPT3	1	uagmda_c
PAPPT3	1	ump_c
PAPSR2	1	grxox_c
PAPSR2	2.0	h_c
PAPSR2	1	pap_c
PAPSR2	1	so3_c
PDH	1	accoa_c
PDH	1	co2_c
PDH	1	nadh_c
PDX5POi	1	h2o2_c
PDX5POi	1	pydx5p_c
PDXPP	1	pi_c
PDXPP	1	pydxn_c
PE120abcpp	1	adp_c
PE120abcpp	1	h_c
PE120abcpp	1	pi_c
PE120abcpp	1	pe120_p
PE140abcpp	1	adp_c
PE140abcpp	1	h_c
PE140abcpp	1	pi_c
PE140abcpp	1	pe140_p
PE180abcpp	1	adp_c
PE180abcpp	1	h_c
PE180abcpp	1	pi_c
PE180abcpp	1	pe180_p
PE181abcpp	1	adp_c
PE181abcpp	1	h_c
PE181abcpp	1	pi_c
PE181abcpp	1	pe181_p
PEAMNOpp	1	h2o2_p
PEAMNOpp	1	nh4_p
PEAMNOpp	1	pacald_p
PERD	1	h_c
PERD	1	nadh_c
PERD	1	ohpb_c
PETNT161pp	1	12dgr161_p
PETNT161pp	1	enlipa_p
PFK_2	1	adp_c
PFK_2	1	h_c
PFK_2	1	tagdp__D_c
PFK_3	1	adp_c
PFK_3	1	h_c
PFK_3	1	s17bp_c
PFL	1	accoa_c
PFL	1	for_c
PG141abcpp	1	adp_c
PG141abcpp	1	h_c
PG141abcpp	1	pi_c
PG141abcpp	1	pg141_p
PG160abcpp	1	adp_c
PG160abcpp	1	h_c
PG160abcpp	1	pi_c
PG160abcpp	1	pg160_p
PG180abcpp	1	adp_c
PG180abcpp	1	h_c
PG180abcpp	1	pi_c
PG180abcpp	1	pg180_p
PGK	1	13dpg_c
PGK	1	adp_c
PGM	1	3pg_c
PGMT	1	g6p_c
PGP120abcpp	1	adp_c
PGP120abcpp	1	h_c
PGP120abcpp	1	pi_c
PGP120abcpp	1	pgp120_p
PGP140abcpp	1	adp_c
PGP140abcpp	1	h_c
PGP140abcpp	1	pi_c
PGP140abcpp	1	pgp140_p
PGP141abcpp	1	adp_c
PGP141abcpp	1	h_c
PGP141abcpp	1	pi_c
PGP141abcpp	1	pgp141_p
PGPP120	1	pg120_c
PGPP120	1	pi_c
PGPP141	1	pg141_c
PGPP141	1	pi_c
PGPP160pp	1	pg160_p
PGPP160pp	1	pi_p
PGPP180pp	1	pg180_p
PGPP180pp	1	pi_p
PGPP181	1	pg181_c
PGPP181	1	pi_c
PGPP181pp	1	pg181_p
PGPP181pp	1	pi_p
PGSA120	1	cmp_c
PGSA120	1	h_c
PGSA120	1	pgp120_c
PGSA161	1	cmp_c
PGSA161	1	h_c
PGSA161	1	pgp161_c
PGSA180	1	cmp_c
PGSA180	1	h_c
PGSA180	1	pgp180_c
PHEMEabcpp	1	adp_c
PHEMEabcpp	1	h_c
PHEMEabcpp	1	pi_c
PHEMEabcpp	1	pheme_p
PHETRS	1	amp_c
PHETRS	1	phetrna_c
PHETRS	1	ppi_c
PHEt2rpp	1	h_c
PHEt2rpp	1	phe__L_c
PHEtex	1	phe__L_p
PIt2rpp	1	h_c
PIt2rpp	1	pi_c
PLIPA1A140pp	1	2tdecg3p_p
PLIPA1A140pp	1	ttdca_p
PLIPA1A141pp	1	2tdec7eg3p_p
PLIPA1A141pp	1	ttdcea_p
PLIPA1A160pp	1	2hdecg3p_p
PLIPA1A160pp	1	hdca_p
PLIPA1A161pp	1	2hdec9eg3p_p
PLIPA1A161pp	1	hdcea_p
PLIPA1A180pp	1	2odecg3p_p
PLIPA1A180pp	1	ocdca_p
PLIPA1A181pp	1	2odec11eg3p_p
PLIPA1A181pp	1	ocdcea_p
PLIPA1E141pp	1	2agpe141_p
PLIPA1E141pp	1	h_p
