bigg_reaction_id	stoichiometry	substrate_bigg_id
PLDAGAT_HDE_MYRS_PALM_PC_6_c	1	12dgr1619Z140_c
PLDAGAT_HDE_MYRS_PALM_PC_6_c	1	pc205n3160_c
PLDAGAT_HDE_MYRS_PALM_PC_7_c	1	12dgr1619Z140_c
PLDAGAT_HDE_MYRS_PALM_PC_7_c	1	pc226n3160_c
PLDAGAT_HDE_MYRS_PALM_PE_11_c	1	12dgr1619Z140_c
PLDAGAT_HDE_MYRS_PALM_PE_11_c	1	pe1619Z160_c
PLDAGAT_HDE_MYRS_PALM_PE_12_c	1	12dgr1619Z140_c
PLDAGAT_HDE_MYRS_PALM_PE_12_c	1	pe180160_c
PLDAGAT_HDE_MYRS_PALM_PE_14_c	1	12dgr1619Z140_c
PLDAGAT_HDE_MYRS_PALM_PE_14_c	1	pe205n3160_c
PLDAGAT_HDE_MYRS_PALM_PE_15_c	1	12dgr1619Z140_c
PLDAGAT_HDE_MYRS_PALM_PE_15_c	1	pe226n3160_c
PLDAGAT_HDE_MYRS_PALM_PE_16_c	1	12dgr1619Z140_c
PLDAGAT_HDE_MYRS_PALM_PE_16_c	1	pe182n6160_c
PLDAGAT_PALM_PALM_PALM_PC_2_c	1	12dgr160_c
PLDAGAT_PALM_PALM_PALM_PC_2_c	1	pc160_c
PLDAGAT_PALM_PALM_PALM_PC_3_c	1	12dgr160_c
PLDAGAT_PALM_PALM_PALM_PC_3_c	1	pc1619Z160_c
PLDAGAT_PALM_PALM_PALM_PC_4_c	1	12dgr160_c
PLDAGAT_PALM_PALM_PALM_PC_4_c	1	pc180160_c
PLDAGAT_PALM_PALM_PALM_PC_6_c	1	12dgr160_c
PLDAGAT_PALM_PALM_PALM_PC_6_c	1	pc205n3160_c
PLDAGAT_PALM_PALM_PALM_PC_8_c	1	12dgr160_c
PLDAGAT_PALM_PALM_PALM_PC_8_c	1	pc182n6160_c
PLDAGAT_PALM_PALM_PALM_PE_11_c	1	12dgr160_c
PLDAGAT_PALM_PALM_PALM_PE_11_c	1	pe1619Z160_c
PLDAGAT_PALM_PALM_PALM_PE_12_c	1	12dgr160_c
PLDAGAT_PALM_PALM_PALM_PE_12_c	1	pe180160_c
PLDAGAT_PALM_PALM_PALM_PE_14_c	1	12dgr160_c
PLDAGAT_PALM_PALM_PALM_PE_14_c	1	pe205n3160_c
PLDAGAT_PALM_PALM_PALM_PE_16_c	1	12dgr160_c
PLDAGAT_PALM_PALM_PALM_PE_16_c	1	pe182n6160_c
PLDAGAT_PALM_EPA_ARA_PC_7_c	1	12dgr160205n3_c
PLDAGAT_PALM_EPA_ARA_PC_7_c	1	pc205n3204n6_c
PLDAGAT_PALM_EPA_ARA_PE_11_c	1	12dgr160205n3_c
PLDAGAT_PALM_EPA_ARA_PE_11_c	1	pe1619Z204n6_c
PLDAGAT_PALM_EPA_ARA_PE_13_c	1	12dgr160205n3_c
PLDAGAT_PALM_EPA_ARA_PE_13_c	1	pe182n6204n6_c
PLDAGAT_PALM_EPA_ARA_PE_14_c	1	12dgr160205n3_c
PLDAGAT_PALM_EPA_ARA_PE_14_c	1	pe1819Z204n6_c
PLDAGAT_PALM_EPA_ARA_PE_15_c	1	12dgr160205n3_c
PLDAGAT_PALM_EPA_ARA_PE_15_c	1	pe205n3204n6_c
PLDAGAT_PALM_EPA_ARA_PE_16_c	1	12dgr160205n3_c
PLDAGAT_PALM_EPA_ARA_PE_16_c	1	pe226n3204n6_c
PLDAGAT_PALM_EPA_GLNA_PC_1_c	1	12dgr160205n3_c
PLDAGAT_PALM_EPA_GLNA_PC_1_c	1	pc140183n6_c
PLDAGAT_PALM_EPA_GLNA_PC_2_c	1	12dgr160205n3_c
PLDAGAT_PALM_EPA_GLNA_PC_2_c	1	pc160183n6_c
PLDAGAT_PALM_EPA_GLNA_PC_3_c	1	12dgr160205n3_c
PLDAGAT_PALM_EPA_GLNA_PC_3_c	1	pc1619Z183n6_c
PLDAGAT_PALM_EPA_GLNA_PC_5_c	1	12dgr160205n3_c
PLDAGAT_PALM_EPA_GLNA_PC_5_c	1	pc182n6183n6_c
PLDAGAT_PALM_EPA_GLNA_PC_6_c	1	12dgr160205n3_c
PLDAGAT_PALM_EPA_GLNA_PC_6_c	1	pc1819Z183n6_c
PLDAGAT_PALM_EPA_GLNA_PC_7_c	1	12dgr160205n3_c
PLDAGAT_PALM_EPA_GLNA_PC_7_c	1	pc205n3183n6_c
PLDAGAT_PALM_EPA_GLNA_PC_8_c	1	12dgr160205n3_c
PLDAGAT_PALM_EPA_GLNA_PC_8_c	1	pc226n3183n6_c
PLDAGAT_PALM_EPA_GLNA_PE_12_c	1	12dgr160205n3_c
PLDAGAT_PALM_EPA_GLNA_PE_12_c	1	pe180183n6_c
PLDAGAT_PALM_EPA_GLNA_PE_13_c	1	12dgr160205n3_c
PLDAGAT_PALM_EPA_GLNA_PE_13_c	1	pe182n6183n6_c
PLDAGAT_PALM_EPA_GLNA_PE_15_c	1	12dgr160205n3_c
PLDAGAT_PALM_EPA_GLNA_PE_15_c	1	pe205n3183n6_c
PLDAGAT_PALM_EPA_GLNA_PE_16_c	1	12dgr160205n3_c
PLDAGAT_PALM_EPA_GLNA_PE_16_c	1	pe226n3183n6_c
PLDAGAT_HDE_HDE_GLNA_PC_6_c	1	12dgr161_c
PLDAGAT_HDE_HDE_GLNA_PC_6_c	1	pc1819Z183n6_c
PLDAGAT_HDE_HDE_GLNA_PC_7_c	1	12dgr161_c
PLDAGAT_HDE_HDE_GLNA_PC_7_c	1	pc205n3183n6_c
PLDAGAT_HDE_HDE_GLNA_PE_11_c	1	12dgr161_c
PLDAGAT_HDE_HDE_GLNA_PE_11_c	1	pe1619Z183n6_c
PLDAGAT_HDE_HDE_GLNA_PE_12_c	1	12dgr161_c
PLDAGAT_HDE_HDE_GLNA_PE_12_c	1	pe180183n6_c
PLDAGAT_HDE_HDE_GLNA_PE_14_c	1	12dgr161_c
PLDAGAT_HDE_HDE_GLNA_PE_14_c	1	pe1819Z183n6_c
PLDAGAT_HDE_HDE_GLNA_PE_15_c	1	12dgr161_c
PLDAGAT_HDE_HDE_GLNA_PE_15_c	1	pe205n3183n6_c
PLDAGAT_HDE_HDE_GLNA_PE_16_c	1	12dgr161_c
PLDAGAT_HDE_HDE_GLNA_PE_16_c	1	pe226n3183n6_c
PLDAGAT_PALM_EPA_DHA_PC_2_c	1	12dgr160205n3_c
PLDAGAT_PALM_EPA_DHA_PC_2_c	1	pc160226n3_c
PLDAGAT_PALM_EPA_DHA_PC_3_c	1	12dgr160205n3_c
PLDAGAT_PALM_EPA_DHA_PC_3_c	1	pc1619Z226n3_c
PLDAGAT_PALM_EPA_DHA_PC_4_c	1	12dgr160205n3_c
PLDAGAT_PALM_EPA_DHA_PC_4_c	1	pc180226n3_c
PLDAGAT_PALM_EPA_DHA_PE_10_c	1	12dgr160205n3_c
PLDAGAT_PALM_EPA_DHA_PE_10_c	1	pe160226n3_c
PLDAGAT_PALM_EPA_DHA_PE_12_c	1	12dgr160205n3_c
PLDAGAT_PALM_EPA_DHA_PE_12_c	1	pe180226n3_c
PLDAGAT_PALM_EPA_DHA_PE_14_c	1	12dgr160205n3_c
PLDAGAT_PALM_EPA_DHA_PE_14_c	1	pe205n3226n3_c
PLDAGAT_PALM_EPA_LNA_PC_2_c	1	12dgr160205n3_c
PLDAGAT_PALM_EPA_LNA_PC_2_c	1	pc160182n6_c
PLDAGAT_PALM_EPA_LNA_PC_3_c	1	12dgr160205n3_c
PLDAGAT_PALM_EPA_LNA_PC_3_c	1	pc1619Z182n6_c
PLDAGAT_PALM_EPA_LNA_PC_4_c	1	12dgr160205n3_c
PLDAGAT_PALM_EPA_LNA_PC_4_c	1	pc180182n6_c
PLDAGAT_PALM_EPA_LNA_PC_7_c	1	12dgr160205n3_c
PLDAGAT_PALM_EPA_LNA_PC_7_c	1	pc205n3182n6_c
PLDAGAT_PALM_EPA_LNA_PE_10_c	1	12dgr160205n3_c
PLDAGAT_PALM_EPA_LNA_PE_10_c	1	pe160182n6_c
PLDAGAT_PALM_EPA_LNA_PE_12_c	1	12dgr160205n3_c
PLDAGAT_PALM_EPA_LNA_PE_12_c	1	pe180182n6_c
PLDAGAT_PALM_EPA_LNA_PE_15_c	1	12dgr160205n3_c
PLDAGAT_PALM_EPA_LNA_PE_15_c	1	pe205n3182n6_c
PLDAGAT_HDE_HDE_LNA_PC_1_c	1	12dgr161_c
PLDAGAT_HDE_HDE_LNA_PC_1_c	1	pc140182n6_c
PLDAGAT_HDE_HDE_LNA_PC_5_c	1	12dgr161_c
PLDAGAT_HDE_HDE_LNA_PC_5_c	1	pc182_9_12_c
PLDAGAT_HDE_HDE_LNA_PC_6_c	1	12dgr161_c
PLDAGAT_HDE_HDE_LNA_PC_6_c	1	pc1819Z182n6_c
PLDAGAT_HDE_HDE_LNA_PC_7_c	1	12dgr161_c
PLDAGAT_HDE_HDE_LNA_PC_7_c	1	pc205n3182n6_c
PLDAGAT_HDE_HDE_LNA_PC_8_c	1	12dgr161_c
PLDAGAT_HDE_HDE_LNA_PC_8_c	1	pc226n3182n6_c
PLDAGAT_HDE_HDE_LNA_PE_14_c	1	12dgr161_c
PLDAGAT_HDE_HDE_LNA_PE_14_c	1	pe1819Z182n6_c
PLDAGAT_HDE_HDE_LNA_PE_15_c	1	12dgr161_c
PLDAGAT_HDE_HDE_LNA_PE_15_c	1	pe205n3182n6_c
PLDAGAT_HDE_HDE_LNA_PE_16_c	1	12dgr161_c
PLDAGAT_HDE_HDE_LNA_PE_16_c	1	pe226n3182n6_c
PLDAGAT_MYRS_EPA_PALM_PC_1_c	1	12dgr140205n3_c
PLDAGAT_MYRS_EPA_PALM_PC_1_c	1	pc140160_c
PLDAGAT_MYRS_EPA_PALM_PC_3_c	1	12dgr140205n3_c
PLDAGAT_MYRS_EPA_PALM_PC_3_c	1	pc1619Z160_c
PLDAGAT_MYRS_EPA_PALM_PC_5_c	1	12dgr140205n3_c
PLDAGAT_MYRS_EPA_PALM_PC_5_c	1	pc1819Z160_c
PLDAGAT_MYRS_EPA_PALM_PC_7_c	1	12dgr140205n3_c
PLDAGAT_MYRS_EPA_PALM_PC_7_c	1	pc226n3160_c
PLDAGAT_MYRS_EPA_PALM_PE_10_c	1	12dgr140205n3_c
PLDAGAT_MYRS_EPA_PALM_PE_10_c	1	pe160_c
PLDAGAT_MYRS_EPA_PALM_PE_12_c	1	12dgr140205n3_c
PLDAGAT_MYRS_EPA_PALM_PE_12_c	1	pe180160_c
PLDAGAT_MYRS_EPA_PALM_PE_16_c	1	12dgr140205n3_c
PLDAGAT_MYRS_EPA_PALM_PE_16_c	1	pe182n6160_c
PLDAGAT_OLE_HDE_HDE_PC_4_c	1	12dgr1819Z1619Z_c
PLDAGAT_OLE_HDE_HDE_PC_4_c	1	pc1801619Z_c
PLDAGAT_OLE_HDE_HDE_PC_6_c	1	12dgr1819Z1619Z_c
PLDAGAT_OLE_HDE_HDE_PC_6_c	1	pc205n31619Z_c
PLDAGAT_OLE_HDE_HDE_PE_12_c	1	12dgr1819Z1619Z_c
PLDAGAT_OLE_HDE_HDE_PE_12_c	1	pe1801619Z_c
PLDAGAT_OLE_HDE_HDE_PE_13_c	1	12dgr1819Z1619Z_c
PLDAGAT_OLE_HDE_HDE_PE_13_c	1	pe1819Z1619Z_c
PLDAGAT_OLE_HDE_HDE_PE_14_c	1	12dgr1819Z1619Z_c
PLDAGAT_OLE_HDE_HDE_PE_14_c	1	pe205n31619Z_c
PLDAGAT_OLE_HDE_HDE_PE_16_c	1	12dgr1819Z1619Z_c
PLDAGAT_OLE_HDE_HDE_PE_16_c	1	pe182n61619Z_c
PLDAGAT_HDE_ARA_HDE_PC_3_c	1	12dgr1619Z204n6_c
PLDAGAT_HDE_ARA_HDE_PC_3_c	1	pc161_c
PLDAGAT_HDE_ARA_HDE_PC_5_c	1	12dgr1619Z204n6_c
PLDAGAT_HDE_ARA_HDE_PC_5_c	1	pc1819Z1619Z_c
PLDAGAT_HDE_ARA_HDE_PC_6_c	1	12dgr1619Z204n6_c
PLDAGAT_HDE_ARA_HDE_PC_6_c	1	pc205n31619Z_c
PLDAGAT_HDE_ARA_HDE_PE_11_c	1	12dgr1619Z204n6_c
PLDAGAT_HDE_ARA_HDE_PE_11_c	1	pe161_c
PLDAGAT_HDE_ARA_HDE_PE_12_c	1	12dgr1619Z204n6_c
PLDAGAT_HDE_ARA_HDE_PE_12_c	1	pe1801619Z_c
PLDAGAT_HDE_ARA_HDE_PE_13_c	1	12dgr1619Z204n6_c
PLDAGAT_HDE_ARA_HDE_PE_13_c	1	pe1819Z1619Z_c
PLDAGAT_HDE_ARA_HDE_PE_14_c	1	12dgr1619Z204n6_c
PLDAGAT_HDE_ARA_HDE_PE_14_c	1	pe205n31619Z_c
PLDAGAT_PALM_HDE_PALM_PC_1_c	1	12dgr1601619Z_c
PLDAGAT_PALM_HDE_PALM_PC_1_c	1	pc140160_c
PLDAGAT_PALM_HDE_PALM_PC_2_c	1	12dgr1601619Z_c
PLDAGAT_PALM_HDE_PALM_PC_2_c	1	pc160_c
PLDAGAT_PALM_HDE_PALM_PC_3_c	1	12dgr1601619Z_c
PLDAGAT_PALM_HDE_PALM_PC_3_c	1	pc1619Z160_c
PLDAGAT_PALM_HDE_PALM_PE_9_c	1	12dgr1601619Z_c
PLDAGAT_PALM_HDE_PALM_PE_9_c	1	pe140160_c
PLDAGAT_PALM_HDE_PALM_PE_11_c	1	12dgr1601619Z_c
PLDAGAT_PALM_HDE_PALM_PE_11_c	1	pe1619Z160_c
PLDAGAT_PALM_HDE_PALM_PE_12_c	1	12dgr1601619Z_c
PLDAGAT_PALM_HDE_PALM_PE_12_c	1	pe180160_c
PLDAGAT_HDE_MYRS_HDE_PC_1_c	1	12dgr1619Z140_c
PLDAGAT_HDE_MYRS_HDE_PC_1_c	1	pc1401619Z_c
PLDAGAT_HDE_MYRS_HDE_PC_2_c	1	12dgr1619Z140_c
PLDAGAT_HDE_MYRS_HDE_PC_2_c	1	pc1601619Z_c
PLDAGAT_HDE_MYRS_HDE_PC_6_c	1	12dgr1619Z140_c
PLDAGAT_HDE_MYRS_HDE_PC_6_c	1	pc205n31619Z_c
PLDAGAT_HDE_MYRS_HDE_PE_10_c	1	12dgr1619Z140_c
PLDAGAT_HDE_MYRS_HDE_PE_10_c	1	pe1601619Z_c
PLDAGAT_HDE_MYRS_HDE_PE_15_c	1	12dgr1619Z140_c
PLDAGAT_HDE_MYRS_HDE_PE_15_c	1	pe226n31619Z_c
PLDAGAT_HDE_MYRS_HDE_PE_16_c	1	12dgr1619Z140_c
PLDAGAT_HDE_MYRS_HDE_PE_16_c	1	pe182n61619Z_c
PLDAGAT_HDE_EPA_GLNA_PC_2_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_GLNA_PC_2_c	1	pc160183n6_c
PLDAGAT_HDE_EPA_GLNA_PC_3_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_GLNA_PC_3_c	1	pc1619Z183n6_c
PLDAGAT_HDE_EPA_GLNA_PC_5_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_GLNA_PC_5_c	1	pc182n6183n6_c
PLDAGAT_HDE_EPA_GLNA_PC_7_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_GLNA_PC_7_c	1	pc205n3183n6_c
PLDAGAT_HDE_EPA_GLNA_PC_8_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_GLNA_PC_8_c	1	pc226n3183n6_c
PLDAGAT_HDE_EPA_GLNA_PE_9_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_GLNA_PE_9_c	1	pe140183n6_c
PLDAGAT_HDE_EPA_GLNA_PE_11_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_GLNA_PE_11_c	1	pe1619Z183n6_c
PLDAGAT_HDE_EPA_GLNA_PE_13_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_GLNA_PE_13_c	1	pe182n6183n6_c
PLDAGAT_HDE_EPA_GLNA_PE_14_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_GLNA_PE_14_c	1	pe1819Z183n6_c
PLDAGAT_HDE_EPA_GLNA_PE_15_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_GLNA_PE_15_c	1	pe205n3183n6_c
PLDAGAT_HDE_EPA_ARA_PC_1_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_ARA_PC_1_c	1	pc140204n6_c
PLDAGAT_HDE_EPA_ARA_PC_4_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_ARA_PC_4_c	1	pc180204n6_c
PLDAGAT_HDE_EPA_ARA_PC_6_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_ARA_PC_6_c	1	pc1819Z204n6_c
PLDAGAT_HDE_EPA_ARA_PC_7_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_ARA_PC_7_c	1	pc205n3204n6_c
PLDAGAT_HDE_EPA_ARA_PE_10_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_ARA_PE_10_c	1	pe160204n6_c
PLDAGAT_HDE_EPA_ARA_PE_15_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_ARA_PE_15_c	1	pe205n3204n6_c
PLDAGAT_HDE_EPA_ARA_PE_16_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_ARA_PE_16_c	1	pe226n3204n6_c
PLDAGAT_HDE_EPA_DHA_PC_3_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_DHA_PC_3_c	1	pc1619Z226n3_c
PLDAGAT_HDE_EPA_DHA_PC_4_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_DHA_PC_4_c	1	pc180226n3_c
PLDAGAT_HDE_EPA_DHA_PC_5_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_DHA_PC_5_c	1	pc1819Z226n3_c
PLDAGAT_HDE_EPA_DHA_PC_6_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_DHA_PC_6_c	1	pc205n3226n3_c
PLDAGAT_HDE_EPA_DHA_PC_8_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_DHA_PC_8_c	1	pc182n6226n3_c
PLDAGAT_HDE_EPA_DHA_PE_9_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_DHA_PE_9_c	1	pe140226n3_c
PLDAGAT_HDE_EPA_DHA_PE_10_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_DHA_PE_10_c	1	pe160226n3_c
PLDAGAT_HDE_EPA_DHA_PE_12_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_DHA_PE_12_c	1	pe180226n3_c
PLDAGAT_HDE_EPA_DHA_PE_13_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_DHA_PE_13_c	1	pe1819Z226n3_c
PLDAGAT_HDE_EPA_DHA_PE_16_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_DHA_PE_16_c	1	pe182n6226n3_c
PLDAGAT_HDE_EPA_LNA_PC_2_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_LNA_PC_2_c	1	pc160182n6_c
PLDAGAT_HDE_EPA_LNA_PC_6_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_LNA_PC_6_c	1	pc1819Z182n6_c
PLDAGAT_HDE_EPA_LNA_PC_7_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_LNA_PC_7_c	1	pc205n3182n6_c
PLDAGAT_HDE_EPA_LNA_PC_8_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_LNA_PC_8_c	1	pc226n3182n6_c
PLDAGAT_HDE_EPA_LNA_PE_12_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_LNA_PE_12_c	1	pe180182n6_c
PLDAGAT_HDE_EPA_LNA_PE_14_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_LNA_PE_14_c	1	pe1819Z182n6_c
PLDAGAT_HDE_EPA_LNA_PE_15_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_LNA_PE_15_c	1	pe205n3182n6_c
PLDAGAT_HDE_EPA_OLE_PC_1_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_OLE_PC_1_c	1	pc1401819Z_c
PLDAGAT_HDE_EPA_OLE_PC_2_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_OLE_PC_2_c	1	pc1601819Z_c
PLDAGAT_HDE_EPA_OLE_PC_3_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_OLE_PC_3_c	1	pc1619Z1819Z_c
PLDAGAT_HDE_EPA_OLE_PC_7_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_OLE_PC_7_c	1	pc226n31819Z_c
PLDAGAT_HDE_EPA_OLE_PE_10_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_OLE_PE_10_c	1	pe1601819Z_c
PLDAGAT_HDE_EPA_OLE_PE_12_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_OLE_PE_12_c	1	pe1801819Z_c
PLDAGAT_HDE_EPA_OLE_PE_13_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_OLE_PE_13_c	1	pe181_9_c
PLDAGAT_HDE_EPA_OLE_PE_14_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_OLE_PE_14_c	1	pe205n31819Z_c
PLDAGAT_HDE_EPA_OLE_PE_15_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_OLE_PE_15_c	1	pe226n31819Z_c
PLDAGAT_HDE_EPA_OLE_PE_16_c	1	12dgr1619Z205n3_c
PLDAGAT_HDE_EPA_OLE_PE_16_c	1	pe182n61819Z_c
PLDAGAT_MYRS_EPA_HDE_PC_1_c	1	12dgr140205n3_c
PLDAGAT_MYRS_EPA_HDE_PC_1_c	1	pc1401619Z_c
PLDAGAT_MYRS_EPA_HDE_PC_3_c	1	12dgr140205n3_c
PLDAGAT_MYRS_EPA_HDE_PC_3_c	1	pc161_c
PLDAGAT_MYRS_EPA_HDE_PC_5_c	1	12dgr140205n3_c
PLDAGAT_MYRS_EPA_HDE_PC_5_c	1	pc1819Z1619Z_c
PLDAGAT_MYRS_EPA_HDE_PC_8_c	1	12dgr140205n3_c
PLDAGAT_MYRS_EPA_HDE_PC_8_c	1	pc182n61619Z_c
PLDAGAT_MYRS_EPA_HDE_PE_9_c	1	12dgr140205n3_c
PLDAGAT_MYRS_EPA_HDE_PE_9_c	1	pe1401619Z_c
PLDAGAT_MYRS_EPA_HDE_PE_13_c	1	12dgr140205n3_c
PLDAGAT_MYRS_EPA_HDE_PE_13_c	1	pe1819Z1619Z_c
PLDAGAT_MYRS_EPA_HDE_PE_14_c	1	12dgr140205n3_c
PLDAGAT_MYRS_EPA_HDE_PE_14_c	1	pe205n31619Z_c
PLDAGAT_MYRS_EPA_HDE_PE_15_c	1	12dgr140205n3_c
PLDAGAT_MYRS_EPA_HDE_PE_15_c	1	pe226n31619Z_c
PLDAGAT_PALM_EPA_PALM_PC_1_c	1	12dgr160205n3_c
PLDAGAT_PALM_EPA_PALM_PC_1_c	1	pc140160_c
PLDAGAT_PALM_EPA_PALM_PC_2_c	1	12dgr160205n3_c
PLDAGAT_PALM_EPA_PALM_PC_2_c	1	pc160_c
PLDAGAT_PALM_EPA_PALM_PC_3_c	1	12dgr160205n3_c
PLDAGAT_PALM_EPA_PALM_PC_3_c	1	pc1619Z160_c
PLDAGAT_PALM_EPA_PALM_PC_4_c	1	12dgr160205n3_c
PLDAGAT_PALM_EPA_PALM_PC_4_c	1	pc180160_c
PLDAGAT_PALM_EPA_PALM_PC_5_c	1	12dgr160205n3_c
PLDAGAT_PALM_EPA_PALM_PC_5_c	1	pc1819Z160_c
PLDAGAT_PALM_EPA_PALM_PC_7_c	1	12dgr160205n3_c
PLDAGAT_PALM_EPA_PALM_PC_7_c	1	pc226n3160_c
PLDAGAT_PALM_EPA_PALM_PC_8_c	1	12dgr160205n3_c
PLDAGAT_PALM_EPA_PALM_PC_8_c	1	pc182n6160_c
PLDAGAT_PALM_EPA_PALM_PE_12_c	1	12dgr160205n3_c
PLDAGAT_PALM_EPA_PALM_PE_12_c	1	pe180160_c
PLDAGAT_PALM_EPA_PALM_PE_13_c	1	12dgr160205n3_c
PLDAGAT_PALM_EPA_PALM_PE_13_c	1	pe1819Z160_c
PLDAGAT_PALM_EPA_PALM_PE_16_c	1	12dgr160205n3_c
PLDAGAT_PALM_EPA_PALM_PE_16_c	1	pe182n6160_c
PLDAGAT_PALM_HDE_HDE_PC_1_c	1	12dgr1601619Z_c
PLDAGAT_PALM_HDE_HDE_PC_1_c	1	pc1401619Z_c
PLDAGAT_PALM_HDE_HDE_PC_4_c	1	12dgr1601619Z_c
PLDAGAT_PALM_HDE_HDE_PC_4_c	1	pc1801619Z_c
PLDAGAT_PALM_HDE_HDE_PC_5_c	1	12dgr1601619Z_c
PLDAGAT_PALM_HDE_HDE_PC_5_c	1	pc1819Z1619Z_c
PLDAGAT_PALM_HDE_HDE_PC_6_c	1	12dgr1601619Z_c
PLDAGAT_PALM_HDE_HDE_PC_6_c	1	pc205n31619Z_c
PLDAGAT_PALM_HDE_HDE_PC_7_c	1	12dgr1601619Z_c
PLDAGAT_PALM_HDE_HDE_PC_7_c	1	pc226n31619Z_c
PLDAGAT_PALM_HDE_HDE_PE_11_c	1	12dgr1601619Z_c
PLDAGAT_PALM_HDE_HDE_PE_11_c	1	pe161_c
PLDAGAT_PALM_HDE_HDE_PE_12_c	1	12dgr1601619Z_c
PLDAGAT_PALM_HDE_HDE_PE_12_c	1	pe1801619Z_c
PLDAGAT_PALM_HDE_HDE_PE_13_c	1	12dgr1601619Z_c
PLDAGAT_PALM_HDE_HDE_PE_13_c	1	pe1819Z1619Z_c
PLDAGAT_PALM_HDE_HDE_PE_16_c	1	12dgr1601619Z_c
PLDAGAT_PALM_HDE_HDE_PE_16_c	1	pe182n61619Z_c
PLDAGAT_EPA_EPA_LNA_PC_1_c	1	12dgr205n3_c
PLDAGAT_EPA_EPA_LNA_PC_1_c	1	pc140182n6_c
PLDAGAT_EPA_EPA_LNA_PC_4_c	1	12dgr205n3_c
PLDAGAT_EPA_EPA_LNA_PC_4_c	1	pc180182n6_c
PLDAGAT_EPA_EPA_LNA_PC_8_c	1	12dgr205n3_c
PLDAGAT_EPA_EPA_LNA_PC_8_c	1	pc226n3182n6_c
PLDAGAT_EPA_EPA_LNA_PE_10_c	1	12dgr205n3_c
PLDAGAT_EPA_EPA_LNA_PE_10_c	1	pe160182n6_c
PLDAGAT_EPA_EPA_LNA_PE_11_c	1	12dgr205n3_c
PLDAGAT_EPA_EPA_LNA_PE_11_c	1	pe1619Z182n6_c
PLDAGAT_EPA_EPA_LNA_PE_13_c	1	12dgr205n3_c
PLDAGAT_EPA_EPA_LNA_PE_13_c	1	pe182_9_12_c
PLDAGAT_EPA_EPA_LNA_PE_14_c	1	12dgr205n3_c
PLDAGAT_EPA_EPA_LNA_PE_14_c	1	pe1819Z182n6_c
PLDAGAT_EPA_EPA_LNA_PE_15_c	1	12dgr205n3_c
PLDAGAT_EPA_EPA_LNA_PE_15_c	1	pe205n3182n6_c
PLDAGAT_EPA_EPA_LNA_PE_16_c	1	12dgr205n3_c
PLDAGAT_EPA_EPA_LNA_PE_16_c	1	pe226n3182n6_c
PLDAGAT_EPA_EPA_GLNA_PC_3_c	1	12dgr205n3_c
