ReactionID	StochCoeff	Substrates	other site
R09453	1	C19418	
R09453	1	C00080	
R09453	1	C00007	
R09453	1	C00005	
R05775	1	C00094	
R05775	1	C00029	
R08957	1	C03681	
R08957	1	C00080	
R08957	1	C00005	
R00125	1	C00001	
R00125	1	C01260	
R10875	1	C00080	
R10875	1	C15684	
R10875	1	C00007	
R10875	1	C00005	
R05040	1	C00028	
R05040	1	C05786	
R11525	1	C00080	
R11525	1	C00007	
R11525	1	C06624	
R11525	1	C00005	
R02985	1	C00031	
R02985	1	C00844	
R06169	1	G10609	
R06169	1	G00037	
R03345	1	C01183	
R01785	1	C06441	
R01206	1	C00001	
R01206	1	C00461	
R11692	1	C21590	
R11692	1	C00019	
R01068	1	C00354	
R11530	1	C00103	
R11530	1	C00498	
R03660	1	C00002	
R03660	1	C00079	
R03660	1	C01648	
R02560	1	C00001	
R02560	1	C00565	
R02560	2	C00125	
R03646	1	C00002	
R03646	1	C01636	
R03646	1	C00062	
R01196	1	C00024	
R01196	1	C00011	
R01196	2	C00080	
R01196	2	C00138	
R01617	1	C00223	
R01617	1	C00179	
R04496	1	C04506	
R04496	1	C00019	
R06697	2	C18358	
R06405	1	C11941	
R07290	1	C00209	
R07290	1	C00798	
R09451	1	C00249	
R09451	1	C00007	
R09451	1	C03024	
R04738	1	C05258	
R07955	1	C07481	
R07955	1	C00080	
R07955	1	C00007	
R07955	1	C00004	
R06772	1	C12476	
R06772	1	C00169	
R02850	1	C00131	
R02850	1	C00738	
R07754	1	C10538	
R07754	1	C00083	
R04683	1	C00167	
R04683	1	C05141	
R06195	1	C06090	
R11897	1	C06548	
R11897	1	C03576	
R04350	1	C00001	
R04350	1	C04771	
R05790	1	C00001	
R05790	1	C11516	
R06306	1	C00007	
R06306	1	C03024	
R06306	1	C11894	
R00470	1	C01127	
R12241	1	C00093	
R12241	1	C02133	
R09717	1	C19813	
R11961	1	C00061	
R11961	1	C00007	
R07621	1	G13026	
R07621	1	G10610	
R10370	1	C20548	
R10370	1	C00235	
R05388	1	C07102	
R04228	1	C03474	
R04228	2	C00080	
R04228	2	C00004	
R02963	1	C00827	
R06152	1	C00001	
R06152	1	G00278	
R10494	1	C20577	
R10575	1	C01087	
R10575	1	C00028	
R11277	1	C00080	
R11277	1	C00005	
R11277	1	C21258	
R08157	1	C00001	
R08157	1	C05752	
R11722	1	C21617	
R01747	1	C00006	
R01747	1	C00258	
R02902	1	C00167	
R02902	1	C00777	
R05422	1	C07715	
R05422	1	C00080	
R05422	1	C00007	
R05422	1	C00004	
R00340	1	C02107	
R02344	1	C03046	
R02344	1	C00003	
R02362	n	C00001	
R02362	1	C00714	
R06936	1	C00080	
R06936	1	C14109	
R06936	1	C00007	
R06936	1	C00004	
R06562	1	C02920	
R06562	1	C00080	
R06562	1	C00005	
R06688	1	C12429	
R06688	1	C00080	
R06688	1	C00007	
R06688	1	C00005	
R11974	1	C00007	
R11974	1	C03024	
R11974	1	C09092	
R11879	1	C00043	
R11879	1	C21742	
R09669	1	C00063	
R09669	1	C04006	
R09797	1	C19909	
R07085	1	C14852	
R07085	1	C00080	
R07085	1	C00007	
R07085	1	C00005	
R09391	1	C19084	
R12404	1	C22112	
R12404	1	C00006	
R10064	1	C00134	
R10064	1	C00026	
R03430	1	C00001	
R03430	1	C01272	
R08818	1	C17752	
R08818	1	C08538	
R10712	1	C04752	
R10712	1	C20247	
R10204	1	C00030	
R10204	1	C00019	
R10204	1	C20423	
R12538	1	C21150	
R12538	1	C01847	
R12538	1	C00007	
R09697	1	C00043	
R12542	1	C00078	
R12542	1	C05650	
R12542	1	C00007	
R10948	1	C00002	
R10948	1	C00288	
R10088	1	C00118	
R10088	1	C00117	
R10088	1	C00014	
R09999	1	C00543	
R09999	1	C03576	
R09429	1	C16453	
R04256	1	C00080	
R04256	1	C00007	
R04256	1	C05952	
R04256	1	C00005	
R10341	1	C20045	
R10341	1	C00235	
R01143	1	C01438	
R01143	1	C00080	
R01143	1	C00007	
R01143	1	C00005	
R05032	1	C00043	
R05032	1	C05897	
R06944	1	C00002	
R06944	1	C00010	
R06944	1	C06104	
R09772	1	C00044	
R09772	1	C19880	
R05836	1	C11637	
R05836	2	C00080	
R12399	1	C22121	
R12399	1	C00080	
R12399	1	C00005	
R04546	1	C00100	
R04546	1	C05337	
R06802	1	C02199	
R06802	1	C12137	
R09170	1	C18267	
R08819	1	C17759	
R08819	1	C08537	
R11565	1	C21469	
R10292	1	C00190	
R10292	1	C12138	
R07229	1	C00001	
R07229	1	C05684	
R07229	1	C00028	
R12255	1	C05427	
R12255	1	C22039	
R01635	1	C03233	
R09112	1	C18211	
R08126	1	C01714	
R00170	1	C00017	
R04653	1	C00043	
R04653	1	C04914	
R06950	1	C08614	
R06598	1	C12246	
R02626	1	C00002	
R02626	1	C00615	
R03304	1	C01161	
R03304	1	C00019	
R00670	1	C00077	
R06768	2	C12483	
R06768	1	C12480	
R08138	1	C16498	
R06481	5	C02557	
R06481	7	C00083	
R06481	9	C00080	
R06481	1	C01033	
R06481	9	C00005	
R01560	1	C00001	
R01560	1	C00212	
R03543	1	C01407	
R03543	1	C00080	
R03543	1	C00007	
R03543	1	C00004	
R04104	1	C00401	
R02224	1	C00083	
R02224	2	C00080	
R02224	1	C00412	
R02224	2	C00005	
R10700	1	C00010	
R10700	1	C05764	
R05046	1	C00001	
R05046	1	C05922	
R05793	1	C00001	
R05793	1	C07299	
R05320	1	C00007	
R05320	1	C00026	
R05320	1	C00245	
R07396	1	C01180	
R07396	1	C00025	
R07926	1	C12138	
R07926	1	C00323	
R10585	1	C11901	
R09825	1	C19961	
R09825	1	C00026	
R05730	1	C11505	
R05730	1	C00080	
R05730	1	C00007	
R05730	1	C00004	
R07911	1	C00029	
R07911	1	C12138	
R11877	1	C21738	
R11877	1	C00006	
R03856	1	C01832	
R03856	1	C00006	
R05635	1	C00001	
R05635	1	C11439	
R06099	1	G00092	
R06099	1	C00001	
R04514	1	C17276	
R04514	1	C00157	
R02216	1	C01953	
R02216	1	C00003	
R05870	1	C00024	
R05870	1	C11783	
R05872	1	C09244	
R01212	1	C00001	
R01212	1	C00183	
R01212	1	C00006	
R09964	1	C00001	
R09964	1	C00341	
R10650	1	C17023	
R10650	1	C20751	
R10650	1	C00019	
R08546	1	C00448	
R07236	1	C00019	
R07236	1	C02483	
R08367	1	C04261	
R08367	1	C02262	
R00777	1	C03139	
R00777	1	C00001	
R03073	1	C00927	
R06883	1	C00080	
R06883	1	C00007	
R06883	1	C13624	
R06883	1	C00004	
R08104	1	C11272	
R08104	1	C00080	
R08104	1	C00007	
R08104	1	C00004	
R08047	1	C16394	
R08047	2	C00080	
R08047	2	C00004	
R10221	1	C00345	
R10221	1	C00003	
R12526	2	C00096	
R12526	1	C20761	
R05953	1	G00119	
R05953	1	G10609	
R08212	1	C00001	
R08212	2	C00007	
R08212	1	C00114	
R08021	1	C00029	
R08021	1	C01709	
R11468	1	C00007	
R11468	1	C04268	
R11468	1	C00138	
R09629	1	C00001	
R09629	1	C00448	
R08215	1	C16600	
R08215	1	C00003	
R11718	1	C05925	
R08293	1	C07073	
R10759	1	C05998	
R12455	1	C22173	
R12455	1	C00027	
R01766	1	C03290	
R07338	1	C00029	
R07338	1	C01495	
R03551	1	C01424	
R03551	1	C00132	
R04758	1	C05284	
R04758	1	C00006	
R11402	1	C00044	
R11402	1	C21367	
R12070	1	C01779	
R12070	1	C00007	
R12070	1	C03024	
R01526	1	C00002	
R01526	1	C00309	
R11772	1	C21644	
R09135	1	C18241	
R07078	1	C14844	
R03082	1	C00937	
R03082	1	C00051	
R03082	1	C00003	
R01152	1	C00001	
R01152	1	C00436	
R08588	1	C17010	
R08588	1	C00019	
R01271	1	C00013	
R01271	1	C00455	
R05170	1	C06381	
R05170	1	C00001	
R07240	1	C10469	
R07240	1	C00019	
R00105	1	C00002	
R00105	1	C00004	
R02057	1	C00570	
R02057	1	C00641	
R08707	1	C00001	
R08707	1	C04375	
R11654	1	C00030	
R11654	1	C21526	
R11862	1	C21730	
R04675	1	C00007	
R04675	1	C03024	
R04675	1	C05138	
R00438	1	C00046	
R00438	1	C00009	
R12402	1	C02945	
R12402	1	C00006	
R07526	4	C00080	
R07526	2	C00007	
R07526	4	C00138	
R07526	1	C15884	
R03629	1	C01598	
R03629	1	C00007	
R03629	1	C03024	
R10206	1	C11145	
R10206	1	C01847	
R10206	1	C00007	
R08596	1	C17018	
R12397	1	C21097	
R12397	1	C22135	
R11962	1	C00001	
R11962	1	C21803	
R11962	1	C00028	
R05897	1	C11816	
R06804	1	C00029	
R06804	1	C12249	
R06184	1	G10502	(m)
R06184	1	G10495	(n)
R09312	1	C00080	
R09312	1	C12436	
R09312	1	C00004	
R06302	1	C11901	
R10572	1	C15603	
R10572	1	C00876	
R02404	1	C00002	
R02404	1	C00010	
R02404	1	C00490	
R08129	1	C00509	
R08158	1	C00001	
R08158	1	C05755	
R03450	1	C00001	
R03450	1	C01293	
R06146	1	C05814	
R06146	1	C00030	
R06146	1	C00007	
R00220	1	C00065	
R02493	1	C00002	
R02493	1	C00534	
R00398	1	C00001	
R00398	1	C03210	
R00398	1	C00003	
R00872	1	C00001	
R00872	1	C03267	
R06040	1	C00009	
R06040	1	G00275	
R07687	2	C00080	
R07687	1	C00007	
R07687	1	C14315	
R07687	2	C05359	
R11401	1	C00001	
R11401	1	C00016	
R11401	1	C00751	
R12079	1	G13120	
R12079	1	G13125	
R00860	1	C00020	
R00860	1	C00094	
R00860	1	C00028	
R00543	1	C00001	
R00543	1	C02119	
R01257	1	C00149	
R01257	1	C00016	
R05283	1	C06103	
R05283	1	C00003	
R03098	1	C00002	
R03098	1	C00956	
R03716	1	C02817	
R03716	1	C00006	
R09768	1	C05382	
R05376	1	C00011	
R05376	1	C06641	
R12438	1	C22162	
R07055	1	C00080	
R07055	1	C00007	
R07055	1	C01595	
R07055	1	C00005	
R10306	3	C00019	
R10306	1	C04441	
R08337	1	C07185	
R03579	1	C00001	
R03579	1	C02564	
R09662	1	C19790	
R09662	1	C00003	
R10751	1	C00053	
R10751	1	C17373	
R12278	1	C00509	
R12278	1	C00007	
R12278	1	C03024	
R03550	1	C01424	
R03550	1	C00007	
R06401	1	C00030	
R06401	1	C09880	
R06401	1	C00007	
R00318	1	C00001	
R00318	1	C05682	
R01410	1	C01326	
R01410	1	C00084	
R01410	1	C00014	
R00690	1	C00079	
R00690	1	C00007	
R03478	1	C00002	
R03478	1	C04477	
R04443	1	C00001	
R04443	1	C04281	
R09097	1	C00010	
R09097	1	C00479	
R09097	1	C00003	
R12150	1	C00199	
R12150	1	C00082	
R07770	1	C00002	
R07770	1	C16241	
R03240	1	C01113	
R11476	1	C00019	
R11476	1	C21354	
R03745	1	C02213	
R03745	1	C00003	
R07633	1	C11537	
R06180	1	C00898	
R06180	1	C00003	
R10290	1	C00190	
R10290	1	C12137	
R01492	1	C00002	
R01492	1	C00853	
R11676	2	C00138	
R11676	1	C01432	
R11676	2	C00003	
R09215	1	C18303	
R00118	1	C00001	
R00118	1	C00006	
R10713	2	C18233	
R10713	1	C00226	
R06938	1	C14102	
R12208	1	C00001	
R12208	1	C04831	
R07237	1	C01051	
R07237	1	C00019	
R05867	1	C11676	
R07584	1	C00001	
R07584	1	C01204	
R10880	5	C00002	
R10880	1	C00001	
R10880	1	C00065	
R10880	1	C00062	
R10880	3	C12323	
R00042	1	C00007	
R00042	2	C01179	
R04884	1	C00007	
R04884	2	C05578	
R11522	1	C21284	
R11522	2	C00027	
R12080	1	G13121	
R12080	1	G13125	
R07709	1	C00805	
R07709	1	C00080	
R07709	1	C00007	
R07709	1	C00004	
R09796	1	C00256	
R10139	1	G00165	
R10139	1	G10610	
R02815	1	C00001	
R02815	1	C00715	
R05876	1	C00024	
R05876	1	C11633	
R09273	1	C00001	
R09273	1	C18345	
R05857	1	C00007	
R05857	1	C02673	
R05857	1	C00026	
R11019	1	C21007	
R11019	1	C00006	
R02379	1	C05619	
R02379	1	C00019	
R03847	1	C02140	
R03847	1	C00003	
R06621	1	C12313	
R06621	1	C00003	
R09190	1	C06629	
R09190	2	C00080	
R09190	2	C00007	
R09190	2	C00005	
R11677	1	C00001	
R11677	1	C21181	
R11677	1	C00003	
R08206	1	C00080	
R08206	1	C00007	
R08206	1	C01176	
R08206	1	C00005	
R11444	1	C16739	
R11444	1	C02047	
R12219	1	C00001	
R12219	1	C21995	
R06351	1	C11878	
R06351	1	C00007	
R06351	1	C03024	
R04472	2	C03692	
R09407	1	C00080	
R09407	1	C00007	
R09407	1	C06800	
R09407	1	C00005	
R07958	1	C13747	
R07958	1	C00080	
R07958	1	C00007	
R07958	1	C00005	
R11812	1	C10931	
R11812	1	C00007	
R11812	2	C00138	
R06870	1	C00001	
R06870	1	C00346	
R07665	1	C01467	
R07665	1	C00080	
R07665	1	C00007	
R07665	1	C00004	
R11505	1	C21424	
R11505	1	C00080	
R11505	1	C00007	
R05245	1	C06586	
R05245	1	C00007	
R05778	1	C00007	
R05778	1	C01179	
R07764	1	C16220	
R02921	1	C00063	
R02921	1	C01068	
R07536	1	C00001	
R07536	1	C15900	
R08181	1	C00001	
R08181	1	C03035	
R04566	1	C00006	
R04566	1	C04688	
R09459	1	C19624	
R09089	1	C17268	
R02656	1	C00628	
R02656	1	C00007	
R07471	1	C15794	
R07597	1	C00001	
R07597	1	C15992	
R10868	1	C00053	
R10868	1	C20908	
R01025	1	C00028	
R01025	1	C00114	
R02616	1	C00024	
R02616	1	C00602	
R07013	1	C14786	
R07013	1	C00001	
R08413	1	C00135	
R01444	1	C00001	
R01444	1	C06219	
R08671	1	C00053	
R08671	1	C17248	
R01993	1	C00001	
R01993	1	C00337	
R03560	1	C01455	
R03560	1	C00080	
R03560	1	C00007	
R03560	1	C00004	
R08139	1	C16497	
R04543	1	C00006	
R04543	1	C04633	
R02051	1	C00001	
R02051	1	C00350	
R03809	1	C00007	
R03809	1	C02035	
R03809	1	C00026	
R04674	1	C00001	
R04674	1	C00007	
R04674	1	C05127	
R11162	1	C01847	
R11162	1	C21149	
R11162	1	C00007	
R05887	1	C07307	
R10036	1	C20312	
R10036	1	C00080	
R10036	1	C00007	
R10036	1	C00005	
R08518	1	C00007	
R08518	1	C01176	
R08518	1	C03024	
R05605	1	C04442	
R09098	1	C00132	
R09098	1	C03576	
R06653	1	C12397	
R01877	1	C01368	
R01877	1	C00001	
R00394	1	C00044	
R00394	1	C00010	
R00394	1	C00060	
R08886	1	C03167	
R04030	1	C00002	
R04030	1	C00010	
R04030	1	C02730	
R00459	1	C00047	
R03456	1	C00019	
R03456	1	C01265	
R12452	1	C20396	
R12452	1	C00007	
R12452	1	C00026	
R09713	1	C01054	
R06569	1	C00080	
R06569	1	C00005	
R06569	1	C12203	
R01954	1	C00002	
R01954	1	C00327	
R01954	1	C00049	
R07124	1	C14863	
R07124	1	C00001	
R02959	1	C00819	
R10379	3	C00080	
R10379	3	C00007	
R10379	3	C00005	
R10379	1	C20534	
R09115	1	C11902	
R06350	1	C11866	
R02019	1	C00343	
R02019	1	C00001	
R02019	1	C00361	
R03397	1	C03117	
R03397	1	C00003	
R10545	1	C00001	
R10545	1	C18634	
R05774	1	C05528	
R09090	3	C00083	
R09090	1	C00630	
R11691	1	C21589	
R03814	1	C02050	
R03814	2	C00999	
R03814	2	C00080	
R03814	1	C00007	
R08136	1	C16509	
R09423	1	C16453	
R09423	1	C00080	
R09423	1	C00007	
R09423	1	C00005	
R10053	1	C01040	
R10053	1	C00007	
R08632	1	C02291	
R03889	1	C00001	
R03889	1	C03824	
R03889	1	C00003	
R11981	3	C00007	
R11981	1	C18226	
R11981	3	C03024	
R01110	2	C00051	
R01110	1	C20788	
R04467	1	C04390	
R04467	1	C00026	
R12486	1	C22204	
R12032	1	C00078	
R12032	1	C00080	
R12032	1	C00007	
R12032	1	C01352	
R12032	1	C00698	
R06395	1	C11417	
R08152	1	C16504	
R08152	1	C00001	
R04610	1	C04845	
R04610	1	C00052	
R07667	1	C00001	
R07667	1	C03067	
R07667	1	C00003	
R07092	1	C00051	
R07092	1	C14857	
R09422	1	C05779	
R09422	n	C14819	
R05864	1	C11354	
R05864	1	C00001	
R03909	1	C00001	
R03909	1	C03620	
R07091	1	C00051	
R07091	1	C14858	
R06204	1	C00001	
R06204	1	G10477	(n+1)
R03654	1	C00002	
R03654	1	C01642	
R03654	1	C00037	
R07714	1	C12123	
R07714	2	C00080	
R07714	1	C00007	
R07714	2	C00005	
R01403	1	C00173	
R01403	1	C00003	
R10026	3	C00007	
R10026	3	C03024	
R10026	1	C16028	
R06637	7	C00083	
R06637	1	C00229	
R06637	1	C00136	
R11125	1	C00024	
R11125	5	C00083	
R11125	2	C00080	
R11125	2	C00005	
R11293	1	C00019	
R11293	1	C00080	
R11293	1	C01917	
R11293	1	C06453	
R11293	1	C05359	
R05894	1	C11816	
R10913	1	C00192	
R10913	2	C00125	
R08024	1	C16423	
R03045	1	C05668	
R05397	1	C07093	
R05397	1	C00003	
R05450	1	C00080	
R05450	1	C00007	
R05450	1	C00004	
R05450	1	C05852	
R08640	1	C00024	
R08640	1	C00001	
R08640	1	C17224	
R10620	1	C20723	
R10620	1	C00203	
R05322	1	C02593	
R05322	1	C00080	
R05322	1	C00007	
R05322	1	C00004	
R05141	1	C00001	
R05141	1	C06216	
R10212	1	C14279	
R10212	1	C00001	
R10212	1	C00007	
R05811	1	C11541	
R05811	1	C00001	
R05811	1	C00019	
R11206	1	C21175	
R11206	1	C01197	
R02428	1	C02753	
R02428	1	C00001	
R06269	1	C11829	
R06269	1	C00019	
R10154	1	C20400	
R10154	1	C00080	
R10154	1	C00007	
R10154	1	C00005	
R05321	1	C02593	
R05321	1	C00080	
R05321	1	C00007	
R05321	1	C00004	
R08340	1	C16659	
R02995	1	C00848	
R02995	1	C00080	
R02995	1	C00007	
R02995	1	C00005	
R02783	1	C00002	
R02783	1	C00217	
R02783	1	C01212	
R09782	1	C00007	
R09782	1	C08613	
R09734	1	C00096	
R09734	1	C19854	
R01430	1	C00181	
R01430	1	C00006	
R03405	1	C01227	
R03405	1	C00053	
R03599	1	C00030	
R03599	1	C05688	
R09544	1	C19674	
R09544	1	C00003	
R06666	1	C12447	
R06666	1	C12412	
R12367	1	C08616	
R12367	1	C00007	
R12367	1	C03024	
R12459	2	C00007	
R12459	1	C05546	
R12459	2	C00026	
R03339	1	C03964	
R03339	1	C00006	
R12154	1	C21954	
R12154	1	C00007	
R12154	1	C03024	
R09270	1	C00101	
R09270	1	C10833	
R09889	1	C00448	
R00324	1	C00001	
R00324	1	C02132	
R02536	1	C00001	
R02536	1	C00601	
R02536	1	C00003	
R06142	1	C00001	
R06142	1	G10529	
R01259	1	C00001	
R01259	1	C00151	
R01259	1	C00007	
R02918	1	C00002	
R02918	1	C00082	
R02918	1	C00787	
R09593	1	C00002	
R09593	1	C00062	
R09593	1	C19710	
R07896	1	C16335	
R07896	1	C00016	
R05541	1	C07715	
R05541	2	C00080	
R05541	1	C00007	
R05990	2	G10616	
R05990	1	G00017	
R11661	1	C21571	
R11661	1	C00016	
R01590	1	C00219	
R01590	2	C00007	
R07493	1	C15781	
R07493	1	C00080	
R07493	1	C00005	
R07733	1	C10509	
R05280	1	C00230	
R05280	1	C00014	
R06816	1	C00019	
R06816	1	C12633	
R09557	1	C00593	
R09557	1	C00010	
R09557	1	C00006	
R03033	1	C00880	
R04005	1	C02646	
R04005	1	C00029	
R00431	1	C00044	
R00431	1	C00036	
R06813	1	C00029	
R06813	1	C12667	
R00353	1	C00022	
R00353	1	C00083	
R02699	1	C00002	
R02699	1	C00010	
R02699	1	C00642	
R04507	1	C00002	
R04507	1	C00010	
R04507	1	C04554	
R02993	1	C00847	
R02993	1	C00028	
R05338	1	C00199	
R05338	1	C00067	
R12146	1	C15930	
R12146	1	C00003	
R06932	1	C00007	
R06932	1	C14105	
R01077	1	C00001	
R01077	1	C05552	
R09866	1	C00007	
R09866	1	C18226	
R09866	1	C03024	
R05802	1	C00002	
R05802	1	C04549	
R07257	1	C00096	
R07257	1	C17556	
R04481	1	C00019	
R04481	1	C04441	
R06256	1	C05791	
R06256	2	C00080	
R05244	1	C00472	
R05244	1	C00080	
R05244	1	C00005	
R12036	n	C00029	
R12036	1	C21504	
R03982	1	C00080	
R03982	1	C00007	
R03982	1	C00005	
R03982	1	C02575	
R05502	1	C06791	
R05502	2	C00080	
R06023	1	G10481	(n)
R06023	1	G10608	
R06730	1	C10858	
R00778	1	C00086	
R06157	1	C00001	
R06157	1	G10544	
R09290	1	G13051	
R09290	1	G10613	
R12163	1	C00320	
R12163	1	C21972	
R12163	2	C00125	
R02801	1	C00696	
R09564	1	C00080	
R09564	1	C00698	
R09564	1	C00027	
R11508	1	C00019	
R11508	1	C21427	
R06469	1	C01054	
R08398	1	C00341	
R03760	1	C00024	
R03760	1	C15534	
R09830	1	C00001	
R09830	1	C00082	
R09830	1	C00003	
R04869	2	C00012	
R04869	1	C05552	
R01604	1	C00222	
R01604	1	C00001	
R01604	1	C00003	
R02462	1	C00823	
R02462	1	C00003	
R03143	1	C00991	
R03143	1	C00454	
R07292	1	C00001	
R07292	1	C06741	
R02325	1	C00001	
R02325	1	C00458	
R09202	1	C18271	
R02163	1	C00390	
R02163	1	C00003	
R02503	1	C00535	
R02503	1	C00007	
R02503	1	C03024	
R07269	1	C04509	
R07269	1	C00129	
R10663	1	C00080	
R10663	1	C00007	
R10663	1	C20766	
R10663	1	C00005	
R03912	1	C02303	
R03912	2	C00072	
R03912	1	C00007	
R07066	1	C00080	
R07066	1	C00007	
R07066	1	C00005	
R07066	1	C11036	
R11532	1	C00001	
R11532	1	C02220	
R01834	1	C00028	
R01834	1	C00674	
R04488	1	C00001	
R04488	1	C04484	
R08754	1	C00353	
R08754	1	C00080	
R08754	1	C00005	
R10526	1	C02939	
R10526	1	C00019	
R02489	1	C00628	
R04133	1	C04052	
R02750	1	C00673	
R02750	1	C00008	
R04911	1	C05648	
R04911	1	C00001	
R09412	1	C19589	
R02938	1	C00001	
R02938	1	C01842	
R07207	1	C00187	
R07207	1	C00007	
R07207	1	C03024	
R08846	1	C00080	
R08846	1	C00004	
R08846	1	C00355	
R07316	1	C01563	
R10009	1	C04216	
R11690	1	C00007	
R11690	1	C03024	
R11690	1	C21588	
R04051	1	C02798	
R04051	1	C00025	
R12135	1	C19730	
R06955	1	C13453	
R05353	1	C00001	
R05353	1	C06760	
R05353	1	C00003	
R04279	1	C05375	
R04279	1	C00006	
R05672	1	C00024	
R05672	1	C07027	
R06227	1	G00081	
R06227	1	G10615	
R07894	1	C16333	
R07894	1	C00003	
R10151	1	C00320	
R10151	5	C00001	
R10151	8	C00125	
R04189	2	C00001	
R04189	1	C03296	
R08102	1	C08580	
R02781	1	C00064	
R02781	1	C00691	
R03126	1	C00007	
R03126	1	C00974	
R03126	1	C00026	
R03234	1	C01096	
R03234	1	C00006	
R00828	1	C01988	
R00828	2	C00080	
R00828	1	C00007	
R00828	2	C00005	
R08822	1	C08539	
R08822	1	C00029	
R09110	1	C18220	
R10305	1	C00155	
R10305	1	C00979	
R02248	1	C00001	
R02248	1	C03463	
R00849	1	C15602	
R00849	1	C00093	
R05423	1	C07715	
R05423	1	C00080	
R05423	1	C00007	
R05423	1	C00004	
R09211	1	C00001	
R09211	1	C18286	
R05871	1	C11642	
R06946	1	C06098	
R06946	2	C00080	
R06946	1	C00007	
R06946	2	C00138	
R08978	1	C01953	
R08978	1	C00053	
R00446	1	C00001	
R00446	1	C00047	
R00446	1	C00003	
R02695	1	C03765	
R02695	1	C00001	
R02695	1	C00003	
R08214	1	C16597	
R08214	1	C00003	
R10332	1	C01217	
R10332	1	C00003	
R09327	1	C18629	
R09327	1	C00007	
R00311	1	C00032	
R00311	3	C00007	
R00311	3	C03024	
R01388	1	C00258	
R01388	1	C00003	
R03019	1	C00868	
R03019	1	C00019	
R07662	1	C00001	
R07662	1	C16156	
R00109	2	C02683	
R00109	1	C00005	
R09892	1	C00448	
R09329	1	C18630	
R09329	1	C00080	
R09329	1	C00005	
R08474	1	C16716	
R05326	1	C06372	
R05326	1	C00009	
R10554	1	C01289	
R05967	1	G10616	
R05967	1	G00097	
R12578	2	C00051	
R12578	1	C15498	
R03131	1	C00979	
R03131	1	C00106	
R12160	1	C00029	
R12160	1	C21498	
R00141	1	C00002	
R00141	1	C00014	
R04941	1	C00001	
R04941	1	C05699	
R09104	1	C14220	
R02242	1	C03974	
R02242	1	C00040	
R06692	1	C12431	
R06692	1	C00080	
R06692	1	C00007	
R06692	1	C00005	
R00934	1	C00100	
R00934	1	C00048	
R11762	1	C04244	
R04212	1	C03402	
R04212	1	C00009	
R04212	1	C00008	
R04212	1	C00025	
R07206	1	C03990	
R07206	1	C00007	
R07206	1	C03024	
R08540	1	C00448	
R02730	1	C00001	
R02730	1	C00665	
R04217	1	C03415	
R04217	1	C00026	
R11259	1	C00001	
R11259	1	C04262	
R06415	1	C00001	
R06415	1	C11949	
R08035	1	C16399	
R05984	2	C00001	
R05984	1	G00013	
R04908	1	C05638	
R04908	1	C00001	
R04908	1	C00007	
R02764	1	C00683	
R02764	1	C00001	
R04721	1	C05209	
R04721	1	C05212	
R09660	1	C00001	
R09660	1	C00170	
R10975	1	C00001	
R10975	1	C20988	(n)
R11914	2	C00001	
R11914	1	C19798	
R11914	2	C00028	
R08441	1	C12173	
R08441	1	C00019	
R06175	1	C00001	
R06175	1	G10536	(n+m)
R08933	1	C11928	
R08933	1	C00019	
R02644	1	C01034	
R04168	1	C02269	
R04168	1	C00701	
R07706	1	C06813	
R07706	1	C00080	
R07706	1	C00007	
R07706	1	C00004	
R03244	1	C01101	
R09891	1	C00001	
R09891	1	C00448	
R12023	1	C12483	
R12023	2	C00007	
R12023	2	C01352	
R12023	2	C00698	
R06318	1	C11897	
R08747	1	C04145	
R08747	1	C00129	
R04858	1	C00856	
R04858	1	C00019	
R05196	1	C00718	
R05196	n	C00031	
R00162	1	C00002	
R00162	1	C00017	
R01934	1	C05662	
R01934	1	C00003	
R11026	1	C21028	
R11026	1	C00003	
R02849	1	C00738	
R02849	1	C00081	
R04264	1	C03594	
R04264	1	C00006	
R12573	1	C21097	
R12573	1	C00002	
R12573	1	C00062	
R05420	1	C00001	
R05420	1	C06676	
R02736	1	C01172	
R02736	1	C00006	
R02366	1	C00473	
R02366	1	C00040	
R09586	1	C00080	
R09586	1	C00007	
R09586	1	C05942	
R09586	1	C00004	
R04946	1	C01118	
R04946	1	C05688	
R08201	1	C00002	
R08201	1	C00288	
R08201	1	C00026	
R03720	1	C01794	
R03720	1	C00245	
R06014	1	G00172	
R06014	1	G10610	
R03634	1	C00001	
R03634	1	C01613	
R08365	1	C00001	
R08365	1	C06377	
R11185	1	C00002	
R11185	1	C17691	
R09872	1	C03582	
R09872	2	C00019	
R08739	1	C17345	
R09002	1	C19707	
R09002	1	C00007	
R09002	1	C03024	
R11253	1	C17694	
R12263	1	C22046	
R12263	1	C00019	
R09862	1	C18225	
R09862	1	C00007	
R09862	1	C03024	
R05424	1	C07111	
R03161	1	C00002	
R03161	1	C01019	
R10617	1	C00001	
R10617	1	C20732	
R04153	1	C00155	
R04153	1	C03392	
R10271	1	C00448	
R00314	1	C00032	
R03733	1	C01620	
R03733	1	C00003	
R06132	1	C05167	
R10181	1	C00331	
R10181	1	C00080	
R10181	1	C00007	
R10181	1	C00005	
R01193	1	C01225	
R01193	1	C00001	
R10958	1	C00019	
R10958	1	C20976	
R12037	n	C00043	
R12037	1	C21508	
R01453	1	C00187	
R01453	1	C00080	
R01453	1	C00007	
R01453	1	C00005	
R02347	1	C02537	
R02347	1	C00003	
R08287	1	C07047	
R05824	1	C11679	
R08093	1	C00001	
